年,週,就診類別,年齡別,縣市,類流感健保就診人次,健保就診總人次,縣市別代碼
2016,02,門診,19~24,花蓮縣,25,2483,10015
2016,02,門診,19~24,澎湖縣,3,937,10016
2016,02,門診,19~24,基隆市,49,3170,10017
2016,02,門診,19~24,新竹市,48,4535,10018
2016,02,門診,19~24,嘉義市,38,3703,10020
2016,02,門診,19~24,台北市,214,25369,63000
2016,02,門診,19~24,高雄市,217,24619,64000
2016,02,門診,19~24,新北市,387,34251,65000
2016,02,門診,19~24,台中市,557,30117,66000
2016,02,門診,19~24,台南市,212,17386,67000
2016,02,門診,19~24,桃園市,229,17945,68000
2016,02,門診,25~64,連江縣,3,680,09007
2016,02,門診,25~64,金門縣,30,7402,09020
2016,02,門診,25~64,宜蘭縣,574,37143,10002
2016,02,門診,25~64,新竹縣,317,37561,10004
2016,02,門診,25~64,苗栗縣,356,43571,10005
2016,02,門診,25~64,彰化縣,1841,122062,10007
2016,02,門診,25~64,南投縣,260,40568,10008
2016,02,門診,25~64,雲林縣,658,64120,10009
2016,02,門診,25~64,嘉義縣,489,35809,10010
2016,02,門診,25~64,屏東縣,950,73191,10013
2016,02,門診,25~64,台東縣,59,18380,10014
2016,02,門診,25~64,花蓮縣,351,34364,10015
2016,02,門診,25~64,澎湖縣,12,12288,10016
2016,02,門診,25~64,基隆市,531,41410,10017
2016,02,門診,25~64,新竹市,656,56919,10018
2016,02,門診,25~64,嘉義市,504,44987,10020
2016,02,門診,25~64,台北市,2689,337575,63000
2016,02,門診,25~64,高雄市,2486,294417,64000
2016,02,門診,25~64,新北市,4085,392133,65000
2016,02,門診,25~64,台中市,4882,308401,66000
2016,02,門診,25~64,台南市,2223,196556,67000
2016,02,門診,25~64,桃園市,2181,206521,68000
2016,02,門診,3~6,連江縣,0,28,09007
2016,02,門診,3~6,金門縣,24,895,09020
2016,02,門診,3~6,宜蘭縣,141,4701,10002
2016,02,門診,3~6,新竹縣,133,6663,10004
2016,02,門診,3~6,苗栗縣,240,5513,10005
2016,02,門診,3~6,彰化縣,598,14744,10007
2016,02,門診,3~6,南投縣,73,5420,10008
2016,02,門診,3~6,雲林縣,201,7541,10009
2016,02,門診,3~6,嘉義縣,83,3248,10010
2016,02,門診,3~6,屏東縣,294,8265,10013
2016,02,門診,3~6,台東縣,69,1663,10014
2016,02,門診,3~6,花蓮縣,142,3226,10015
2016,02,門診,3~6,澎湖縣,9,949,10016
2016,02,門診,3~6,基隆市,163,3487,10017
2016,02,門診,3~6,新竹市,288,7298,10018
2016,02,門診,3~6,嘉義市,107,4845,10020
2016,02,門診,3~6,台北市,834,24356,63000
2016,02,門診,3~6,高雄市,977,28787,64000
2016,02,門診,3~6,新北市,1356,48799,65000
2016,02,門診,3~6,台中市,1797,37576,66000
2016,02,門診,3~6,台南市,1017,20981,67000
2016,02,門診,3~6,桃園市,985,24569,68000
2016,02,門診,65+,連江縣,1,296,09007
2016,02,門診,65+,金門縣,7,3407,09020
2016,02,門診,65+,宜蘭縣,270,22228,10002
2016,02,門診,65+,新竹縣,68,13544,10004
2016,02,門診,65+,苗栗縣,173,25098,10005
2016,02,門診,65+,彰化縣,735,63015,10007
2016,02,門診,65+,南投縣,154,24483,10008
2016,02,門診,65+,雲林縣,434,39745,10009
2016,02,門診,65+,嘉義縣,360,29079,10010
2016,02,門診,65+,屏東縣,501,48226,10013
2016,02,門診,65+,台東縣,63,11777,10014
2016,02,門診,65+,花蓮縣,177,20171,10015
2016,02,門診,65+,澎湖縣,9,8064,10016
2016,02,門診,65+,基隆市,208,21912,10017
2016,02,門診,65+,新竹市,246,21171,10018
2016,02,門診,65+,嘉義市,228,22971,10020
2016,02,門診,65+,台北市,1482,183146,63000
2016,02,門診,65+,高雄市,999,142759,64000
2016,02,門診,65+,新北市,994,130509,65000
2016,02,門診,65+,台中市,1296,121365,66000
2016,02,門診,65+,台南市,988,91995,67000
2016,02,門診,65+,桃園市,690,76877,68000
2016,02,門診,7~12,連江縣,0,26,09007
2016,02,門診,7~12,金門縣,5,812,09020
2016,02,門診,7~12,宜蘭縣,114,3669,10002
2016,02,門診,7~12,新竹縣,109,5646,10004
2016,02,門診,7~12,苗栗縣,159,4354,10005
2016,02,門診,7~12,彰化縣,445,12962,10007
2016,02,門診,7~12,南投縣,72,4884,10008
2016,02,門診,7~12,雲林縣,141,6559,10009
2016,02,門診,7~12,嘉義縣,91,3245,10010
2016,02,門診,7~12,屏東縣,207,6880,10013
2016,02,門診,7~12,台東縣,23,1389,10014
2016,02,門診,7~12,花蓮縣,61,2471,10015
2016,02,門診,7~12,澎湖縣,2,1068,10016
2016,02,門診,7~12,基隆市,103,3096,10017
2016,02,門診,7~12,新竹市,230,6267,10018
2016,02,門診,7~12,嘉義市,54,3974,10020
2016,02,門診,7~12,台北市,553,22043,63000
2016,02,門診,7~12,高雄市,583,25589,64000
2016,02,門診,7~12,新北市,1035,42134,65000
2016,02,門診,7~12,台中市,1347,31252,66000
2016,02,門診,7~12,台南市,905,19462,67000
2016,02,門診,7~12,桃園市,601,21192,68000
2016,02,門診,不詳,連江縣,0,1,09007
2016,02,門診,不詳,金門縣,0,1,09020
2016,02,門診,不詳,宜蘭縣,0,3,10002
2016,02,門診,不詳,新竹縣,0,1,10004
2016,02,門診,不詳,彰化縣,0,3,10007
2016,02,門診,不詳,南投縣,0,1,10008
2016,02,門診,不詳,雲林縣,0,1,10009
2016,02,門診,不詳,屏東縣,0,1,10013
2016,02,門診,不詳,花蓮縣,0,1,10015
2016,02,門診,不詳,基隆市,0,3,10017
2016,02,門診,不詳,台北市,0,12,63000
2016,02,門診,不詳,高雄市,0,3,64000
2016,02,門診,不詳,新北市,0,8,65000
2016,02,門診,不詳,台中市,0,6,66000
2016,02,門診,不詳,台南市,0,4,67000
2016,02,門診,不詳,桃園市,0,6,68000
2016,03,住院,0~2,金門縣,0,3,09020
2016,03,住院,0~2,宜蘭縣,4,36,10002
2016,03,住院,0~2,新竹縣,4,5,10004
2016,03,住院,0~2,苗栗縣,5,10,10005
2016,03,住院,0~2,彰化縣,18,67,10007
2016,03,住院,0~2,南投縣,1,8,10008
2016,03,住院,0~2,雲林縣,1,16,10009
2016,03,住院,0~2,嘉義縣,0,4,10010
2016,03,住院,0~2,屏東縣,1,3,10013
2016,03,住院,0~2,台東縣,1,1,10014
2016,03,住院,0~2,花蓮縣,0,5,10015
2016,03,住院,0~2,基隆市,5,12,10017
2016,03,住院,0~2,新竹市,2,21,10018
2016,03,住院,0~2,嘉義市,0,7,10020
2016,03,住院,0~2,台北市,26,155,63000
2016,03,住院,0~2,高雄市,3,34,64000
2016,03,住院,0~2,新北市,21,50,65000
2016,03,住院,0~2,台中市,14,98,66000
2016,03,住院,0~2,台南市,2,27,67000
2016,03,住院,0~2,桃園市,9,50,68000
2016,03,住院,13~15,宜蘭縣,4,9,10002
2016,03,住院,13~15,新竹縣,0,1,10004
2016,03,住院,13~15,苗栗縣,2,3,10005
2016,03,住院,13~15,彰化縣,3,15,10007
2016,03,住院,13~15,南投縣,3,12,10008
2016,03,住院,13~15,雲林縣,1,3,10009
2016,03,住院,13~15,嘉義縣,0,7,10010
2016,03,住院,13~15,屏東縣,0,7,10013
2016,03,住院,13~15,花蓮縣,1,5,10015
2016,03,住院,13~15,基隆市,3,8,10017
2016,03,住院,13~15,新竹市,1,10,10018
2016,03,住院,13~15,嘉義市,0,4,10020
2016,03,住院,13~15,台北市,5,79,63000
2016,03,住院,13~15,高雄市,4,28,64000
2016,03,住院,13~15,新北市,2,17,65000
2016,03,住院,13~15,台中市,10,27,66000
2016,03,住院,13~15,台南市,3,18,67000
2016,03,住院,13~15,桃園市,3,20,68000
2016,03,住院,16~18,宜蘭縣,0,7,10002
2016,03,住院,16~18,新竹縣,0,3,10004
2016,03,住院,16~18,苗栗縣,1,6,10005
2016,03,住院,16~18,彰化縣,1,15,10007
2016,03,住院,16~18,南投縣,0,10,10008
2016,03,住院,16~18,雲林縣,1,5,10009
2016,03,住院,16~18,嘉義縣,0,5,10010
2016,03,住院,16~18,屏東縣,3,12,10013
2016,03,住院,16~18,花蓮縣,0,1,10015
2016,03,住院,16~18,基隆市,3,6,10017
2016,03,住院,16~18,新竹市,3,12,10018
2016,03,住院,16~18,嘉義市,0,5,10020
2016,03,住院,16~18,台北市,1,84,63000
2016,03,住院,16~18,高雄市,5,43,64000
2016,03,住院,16~18,新北市,1,18,65000
2016,03,住院,16~18,台中市,4,44,66000
2016,03,住院,16~18,台南市,0,27,67000
2016,03,住院,16~18,桃園市,2,32,68000
2016,03,住院,19~24,金門縣,0,2,09020
2016,03,住院,19~24,宜蘭縣,1,21,10002
2016,03,住院,19~24,新竹縣,0,3,10004
2016,03,住院,19~24,苗栗縣,2,19,10005
2016,03,住院,19~24,彰化縣,2,86,10007
2016,03,住院,19~24,南投縣,2,13,10008
2016,03,住院,19~24,雲林縣,1,19,10009
2016,03,住院,19~24,嘉義縣,0,7,10010
2016,03,住院,19~24,屏東縣,1,25,10013
2016,03,住院,19~24,台東縣,0,2,10014
2016,03,住院,19~24,花蓮縣,0,15,10015
2016,03,住院,19~24,基隆市,1,16,10017
2016,03,住院,19~24,新竹市,0,34,10018
2016,03,住院,19~24,嘉義市,0,34,10020
2016,03,住院,19~24,台北市,15,309,63000
2016,03,住院,19~24,高雄市,4,148,64000
2016,03,住院,19~24,新北市,2,94,65000
2016,03,住院,19~24,台中市,2,162,66000
2016,03,住院,19~24,台南市,1,111,67000
2016,03,住院,19~24,桃園市,1,93,68000
2016,03,住院,25~64,金門縣,5,39,09020
2016,03,住院,25~64,宜蘭縣,12,300,10002
2016,03,住院,25~64,新竹縣,5,70,10004
2016,03,住院,25~64,苗栗縣,14,207,10005
2016,03,住院,25~64,彰化縣,46,921,10007
2016,03,住院,25~64,南投縣,9,140,10008
2016,03,住院,25~64,雲林縣,17,291,10009
2016,03,住院,25~64,嘉義縣,0,166,10010
2016,03,住院,25~64,屏東縣,4,220,10013
2016,03,住院,25~64,台東縣,0,5,10014
2016,03,住院,25~64,花蓮縣,10,177,10015
2016,03,住院,25~64,澎湖縣,0,4,10016
2016,03,住院,25~64,基隆市,7,200,10017
2016,03,住院,25~64,新竹市,6,451,10018
2016,03,住院,25~64,嘉義市,2,281,10020
2016,03,住院,25~64,台北市,202,4153,63000
2016,03,住院,25~64,高雄市,28,1585,64000
2016,03,住院,25~64,新北市,44,1114,65000
2016,03,住院,25~64,台中市,74,1953,66000
2016,03,住院,25~64,台南市,21,1220,67000
2016,03,住院,25~64,桃園市,20,1169,68000
2016,03,住院,3~6,金門縣,1,2,09020
2016,03,住院,3~6,宜蘭縣,5,33,10002
2016,03,住院,3~6,新竹縣,0,1,10004
2016,03,住院,3~6,苗栗縣,4,11,10005
2016,03,住院,3~6,彰化縣,32,75,10007
2016,03,住院,3~6,南投縣,0,7,10008
2016,03,住院,3~6,雲林縣,0,7,10009
2016,03,住院,3~6,嘉義縣,1,8,10010
2016,03,住院,3~6,屏東縣,0,5,10013
2016,03,住院,3~6,花蓮縣,4,7,10015
2016,03,住院,3~6,基隆市,8,15,10017
2016,03,住院,3~6,新竹市,8,16,10018
2016,03,住院,3~6,嘉義市,3,8,10020
2016,03,住院,3~6,台北市,39,155,63000
2016,03,住院,3~6,高雄市,14,50,64000
2016,03,住院,3~6,新北市,26,52,65000
2016,03,住院,3~6,台中市,49,127,66000
2016,03,住院,3~6,台南市,6,22,67000
2016,03,住院,3~6,桃園市,17,59,68000
2016,03,住院,65+,金門縣,1,19,09020
2016,03,住院,65+,宜蘭縣,19,237,10002
2016,03,住院,65+,新竹縣,6,64,10004
2016,03,住院,65+,苗栗縣,13,196,10005
2016,03,住院,65+,彰化縣,103,755,10007
2016,03,住院,65+,南投縣,29,147,10008
2016,03,住院,65+,雲林縣,30,300,10009
2016,03,住院,65+,嘉義縣,5,160,10010
2016,03,住院,65+,屏東縣,8,173,10013
2016,03,住院,65+,台東縣,0,5,10014
2016,03,住院,65+,花蓮縣,13,111,10015
2016,03,住院,65+,澎湖縣,0,1,10016
2016,03,住院,65+,基隆市,17,162,10017
2016,03,住院,65+,新竹市,15,310,10018
2016,03,住院,65+,嘉義市,0,139,10020
2016,03,住院,65+,台北市,268,2864,63000
2016,03,住院,65+,高雄市,42,871,64000
2016,03,住院,65+,新北市,96,580,65000
2016,03,住院,65+,台中市,134,1209,66000
2016,03,住院,65+,台南市,33,766,67000
2016,03,住院,65+,桃園市,60,675,68000
2016,03,住院,7~12,宜蘭縣,7,31,10002
2016,03,住院,7~12,新竹縣,4,4,10004
2016,03,住院,7~12,苗栗縣,6,13,10005
2016,03,住院,7~12,彰化縣,22,58,10007
2016,03,住院,7~12,南投縣,1,4,10008
2016,03,住院,7~12,雲林縣,2,4,10009
2016,03,住院,7~12,嘉義縣,1,8,10010
2016,03,住院,7~12,屏東縣,0,6,10013
2016,03,住院,7~12,花蓮縣,0,4,10015
2016,03,住院,7~12,基隆市,6,11,10017
2016,03,住院,7~12,新竹市,6,13,10018
2016,03,住院,7~12,嘉義市,0,2,10020
2016,03,住院,7~12,台北市,28,174,63000
2016,03,住院,7~12,高雄市,11,57,64000
2016,03,住院,7~12,新北市,17,34,65000
2016,03,住院,7~12,台中市,31,95,66000
2016,03,住院,7~12,台南市,11,29,67000
2016,03,住院,7~12,桃園市,11,42,68000
2016,03,住院,不詳,彰化縣,0,1,10007
2016,03,住院,不詳,台北市,0,1,63000
2016,03,住院,不詳,高雄市,0,1,64000
2016,03,住院,不詳,新北市,0,1,65000
2016,03,門診,0~2,連江縣,0,21,09007
2016,03,門診,0~2,金門縣,9,407,09020
2016,03,門診,0~2,宜蘭縣,46,2241,10002
2016,03,門診,0~2,新竹縣,86,3344,10004
2016,03,門診,0~2,苗栗縣,66,2908,10005
2016,03,門診,0~2,彰化縣,244,7627,10007
2016,03,門診,0~2,南投縣,57,2685,10008
2016,03,門診,0~2,雲林縣,114,3531,10009
2016,03,門診,0~2,嘉義縣,16,1359,10010
2016,03,門診,0~2,屏東縣,128,4046,10013
2016,03,門診,0~2,台東縣,36,818,10014
2016,03,門診,0~2,花蓮縣,64,1677,10015
2016,03,門診,0~2,澎湖縣,4,463,10016
2016,03,門診,0~2,基隆市,44,1630,10017
2016,03,門診,0~2,新竹市,126,4176,10018
2016,03,門診,0~2,嘉義市,19,2296,10020
2016,03,門診,0~2,台北市,319,12074,63000
2016,03,門診,0~2,高雄市,377,15795,64000
2016,03,門診,0~2,新北市,494,22902,65000
2016,03,門診,0~2,台中市,748,18807,66000
2016,03,門診,0~2,台南市,397,10712,67000
2016,03,門診,0~2,桃園市,356,12598,68000
2016,03,門診,13~15,連江縣,0,19,09007
2016,03,門診,13~15,金門縣,7,355,09020
2016,03,門診,13~15,宜蘭縣,89,1920,10002
2016,03,門診,13~15,新竹縣,58,2160,10004
2016,03,門診,13~15,苗栗縣,66,1984,10005
2016,03,門診,13~15,彰化縣,251,5617,10007
2016,03,門診,13~15,南投縣,138,2378,10008
2016,03,門診,13~15,雲林縣,87,3277,10009
2016,03,門診,13~15,嘉義縣,49,1835,10010
2016,03,門診,13~15,屏東縣,92,3247,10013
2016,03,門診,13~15,台東縣,6,683,10014
2016,03,門診,13~15,花蓮縣,34,1179,10015
2016,03,門診,13~15,澎湖縣,0,518,10016
2016,03,門診,13~15,基隆市,53,1423,10017
2016,03,門診,13~15,新竹市,102,2466,10018
2016,03,門診,13~15,嘉義市,22,1823,10020
2016,03,門診,13~15,台北市,282,10466,63000
2016,03,門診,13~15,高雄市,271,11872,64000
2016,03,門診,13~15,新北市,625,17293,65000
2016,03,門診,13~15,台中市,716,13975,66000
2016,03,門診,13~15,台南市,384,8864,67000
2016,03,門診,13~15,桃園市,384,9465,68000
2016,03,門診,16~18,連江縣,0,18,09007
2016,03,門診,16~18,金門縣,2,304,09020
2016,03,門診,16~18,宜蘭縣,49,1607,10002
2016,03,門診,16~18,新竹縣,35,1815,10004
2016,03,門診,16~18,苗栗縣,43,1739,10005
2016,03,門診,16~18,彰化縣,238,5755,10007
2016,03,門診,16~18,南投縣,64,2155,10008
2016,03,門診,16~18,雲林縣,74,3217,10009
2016,03,門診,16~18,嘉義縣,40,1620,10010
2016,03,門診,16~18,屏東縣,101,3267,10013
2016,03,門診,16~18,台東縣,14,791,10014
2016,03,門診,16~18,花蓮縣,34,1266,10015
2016,03,門診,16~18,澎湖縣,1,524,10016
2016,03,門診,16~18,基隆市,49,1526,10017
2016,03,門診,16~18,新竹市,47,2020,10018
2016,03,門診,16~18,嘉義市,32,2067,10020
2016,03,門診,16~18,台北市,204,9870,63000
2016,03,門診,16~18,高雄市,173,11654,64000
2016,03,門診,16~18,新北市,388,15641,65000
2016,03,門診,16~18,台中市,521,12891,66000
2016,03,門診,16~18,台南市,207,8248,67000
2016,03,門診,16~18,桃園市,215,8703,68000
2016,03,門診,19~24,連江縣,4,164,09007
2016,03,門診,19~24,金門縣,3,769,09020
2016,03,門診,19~24,宜蘭縣,48,3470,10002
2016,03,門診,19~24,新竹縣,38,3537,10004
2016,03,門診,19~24,苗栗縣,34,3693,10005
2016,03,門診,19~24,彰化縣,217,11398,10007
2016,03,門診,19~24,南投縣,58,3585,10008
2016,03,門診,19~24,雲林縣,73,5565,10009
2016,03,門診,19~24,嘉義縣,42,2881,10010
2016,03,門診,19~24,屏東縣,107,6363,10013
2016,03,門診,19~24,台東縣,4,1456,10014
2016,03,門診,19~24,花蓮縣,33,2957,10015
2016,03,門診,19~24,澎湖縣,1,1083,10016
2016,03,門診,19~24,基隆市,40,3325,10017
2016,03,門診,19~24,新竹市,58,4914,10018
2016,03,門診,19~24,嘉義市,45,4306,10020
2016,03,門診,19~24,台北市,263,26155,63000
2016,03,門診,19~24,高雄市,260,27397,64000
2016,03,門診,19~24,新北市,428,34881,65000
2016,03,門診,19~24,台中市,663,32149,66000
2016,03,門診,19~24,台南市,240,19406,67000
2016,03,門診,19~24,桃園市,276,18756,68000
2016,03,門診,25~64,連江縣,5,773,09007
2016,03,門診,25~64,金門縣,24,7489,09020
2016,03,門診,25~64,宜蘭縣,602,37678,10002
2016,03,門診,25~64,新竹縣,413,39028,10004
2016,03,門診,25~64,苗栗縣,412,44432,10005
2016,03,門診,25~64,彰化縣,2042,122971,10007
2016,03,門診,25~64,南投縣,370,42874,10008
2016,03,門診,25~64,雲林縣,801,65788,10009
2016,03,門診,25~64,嘉義縣,499,35369,10010
2016,03,門診,25~64,屏東縣,1017,75888,10013
2016,03,門診,25~64,台東縣,65,18618,10014
2016,03,門診,25~64,花蓮縣,386,34861,10015
2016,03,門診,25~64,澎湖縣,21,12903,10016
2016,03,門診,25~64,基隆市,529,39761,10017
2016,03,門診,25~64,新竹市,773,58604,10018
2016,03,門診,25~64,嘉義市,504,46013,10020
2016,03,門診,25~64,台北市,3146,333703,63000
2016,03,門診,25~64,高雄市,2709,308442,64000
2016,03,門診,25~64,新北市,4532,383540,65000
2016,03,門診,25~64,台中市,5792,318358,66000
2016,03,門診,25~64,台南市,2649,205815,67000
2016,03,門診,25~64,桃園市,2512,202517,68000
2016,03,門診,3~6,連江縣,1,38,09007
2016,03,門診,3~6,金門縣,28,874,09020
2016,03,門診,3~6,宜蘭縣,182,4726,10002
2016,03,門診,3~6,新竹縣,237,7014,10004
2016,03,門診,3~6,苗栗縣,261,5931,10005
2016,03,門診,3~6,彰化縣,721,16043,10007
2016,03,門診,3~6,南投縣,117,5707,10008
2016,03,門診,3~6,雲林縣,272,7945,10009
2016,03,門診,3~6,嘉義縣,97,3316,10010
2016,03,門診,3~6,屏東縣,294,8595,10013
2016,03,門診,3~6,台東縣,83,1632,10014
2016,03,門診,3~6,花蓮縣,145,3459,10015
2016,03,門診,3~6,澎湖縣,15,994,10016
2016,03,門診,3~6,基隆市,144,3480,10017
2016,03,門診,3~6,新竹市,311,7673,10018
2016,03,門診,3~6,嘉義市,108,5327,10020
2016,03,門診,3~6,台北市,1086,25707,63000
2016,03,門診,3~6,高雄市,1088,32068,64000
2016,03,門診,3~6,新北市,1663,50696,65000
2016,03,門診,3~6,台中市,2301,41408,66000
2016,03,門診,3~6,台南市,1434,23558,67000
2016,03,門診,3~6,桃園市,1187,25731,68000
2016,03,門診,65+,連江縣,2,241,09007
2016,03,門診,65+,金門縣,8,3387,09020
2016,03,門診,65+,宜蘭縣,271,22254,10002
2016,03,門診,65+,新竹縣,80,13766,10004
2016,03,門診,65+,苗栗縣,183,25008,10005
2016,03,門診,65+,彰化縣,871,63252,10007
2016,03,門診,65+,南投縣,189,26032,10008
2016,03,門診,65+,雲林縣,481,41419,10009
2016,03,門診,65+,嘉義縣,331,28498,10010
2016,03,門診,65+,屏東縣,543,50434,10013
2016,03,門診,65+,台東縣,53,12077,10014
2016,03,門診,65+,花蓮縣,177,20681,10015
2016,03,門診,65+,澎湖縣,13,8219,10016
2016,03,門診,65+,基隆市,197,19905,10017
2016,03,門診,65+,新竹市,266,20432,10018
2016,03,門診,65+,嘉義市,189,22229,10020
2016,03,門診,65+,台北市,1584,173305,63000
2016,03,門診,65+,高雄市,1003,147466,64000
2016,03,門診,65+,新北市,977,124192,65000
2016,03,門診,65+,台中市,1365,121553,66000
2016,03,門診,65+,台南市,1020,94566,67000
2016,03,門診,65+,桃園市,721,71667,68000
2016,03,門診,7~12,連江縣,0,43,09007
2016,03,門診,7~12,金門縣,19,846,09020
2016,03,門診,7~12,宜蘭縣,149,4111,10002
2016,03,門診,7~12,新竹縣,184,6590,10004
2016,03,門診,7~12,苗栗縣,178,4922,10005
2016,03,門診,7~12,彰化縣,577,15073,10007
2016,03,門診,7~12,南投縣,141,5652,10008
2016,03,門診,7~12,雲林縣,189,7199,10009
2016,03,門診,7~12,嘉義縣,79,3623,10010
2016,03,門診,7~12,屏東縣,238,8059,10013
2016,03,門診,7~12,台東縣,27,1463,10014
2016,03,門診,7~12,花蓮縣,65,2877,10015
2016,03,門診,7~12,澎湖縣,5,1119,10016
2016,03,門診,7~12,基隆市,117,3363,10017
2016,03,門診,7~12,新竹市,289,7174,10018
2016,03,門診,7~12,嘉義市,56,4832,10020
2016,03,門診,7~12,台北市,742,26404,63000
2016,03,門診,7~12,高雄市,818,31581,64000
2016,03,門診,7~12,新北市,1512,47560,65000
2016,03,門診,7~12,台中市,1881,37614,66000
2016,03,門診,7~12,台南市,1465,25864,67000
2016,03,門診,7~12,桃園市,985,25158,68000
2016,03,門診,不詳,連江縣,0,1,09007
2016,03,門診,不詳,金門縣,0,2,09020
2016,03,門診,不詳,苗栗縣,0,1,10005
2016,03,門診,不詳,彰化縣,0,4,10007
2016,03,門診,不詳,嘉義縣,0,2,10010
2016,03,門診,不詳,台東縣,0,1,10014
2016,03,門診,不詳,花蓮縣,0,2,10015
2016,03,門診,不詳,台北市,1,22,63000
2016,03,門診,不詳,高雄市,0,3,64000
2016,03,門診,不詳,新北市,0,8,65000
2016,03,門診,不詳,台中市,1,9,66000
2016,03,門診,不詳,台南市,0,6,67000
2016,03,門診,不詳,桃園市,0,5,68000
2016,04,住院,0~2,金門縣,0,1,09020
2016,04,住院,0~2,宜蘭縣,2,32,10002
2016,04,住院,0~2,新竹縣,0,4,10004
2016,04,住院,0~2,苗栗縣,1,7,10005
2016,04,住院,0~2,彰化縣,18,61,10007
2016,04,住院,0~2,南投縣,2,12,10008
2016,04,住院,0~2,雲林縣,1,9,10009
2016,04,住院,0~2,嘉義縣,1,5,10010
2016,04,住院,0~2,屏東縣,1,10,10013
2016,04,住院,0~2,花蓮縣,0,4,10015
2016,04,住院,0~2,基隆市,4,17,10017
2016,04,住院,0~2,新竹市,3,22,10018
2016,04,住院,0~2,嘉義市,1,10,10020
2016,04,住院,0~2,台北市,32,167,63000
2016,04,住院,0~2,高雄市,4,37,64000
2016,04,住院,0~2,新北市,21,51,65000
2016,04,住院,0~2,台中市,24,91,66000
2016,04,住院,0~2,台南市,5,23,67000
