年,週,就診類別,年齡別,縣市,水痘健保就診人次,健保就診總人次,縣市別代碼
2016,08,門診,0~2,台南市,7,12546,67000
2016,08,門診,0~2,桃園市,2,15066,68000
2016,08,門診,13~15,連江縣,0,29,09007
2016,08,門診,13~15,金門縣,0,397,09020
2016,08,門診,13~15,宜蘭縣,0,3151,10002
2016,08,門診,13~15,新竹縣,2,3349,10004
2016,08,門診,13~15,苗栗縣,3,3239,10005
2016,08,門診,13~15,彰化縣,0,10433,10007
2016,08,門診,13~15,南投縣,2,3493,10008
2016,08,門診,13~15,雲林縣,3,4929,10009
2016,08,門診,13~15,嘉義縣,1,2570,10010
2016,08,門診,13~15,屏東縣,0,5751,10013
2016,08,門診,13~15,台東縣,0,1077,10014
2016,08,門診,13~15,花蓮縣,1,1920,10015
2016,08,門診,13~15,澎湖縣,2,787,10016
2016,08,門診,13~15,基隆市,0,2258,10017
2016,08,門診,13~15,新竹市,1,3106,10018
2016,08,門診,13~15,嘉義市,1,3228,10020
2016,08,門診,13~15,台北市,11,13504,63000
2016,08,門診,13~15,高雄市,3,17114,64000
2016,08,門診,13~15,新北市,17,24446,65000
2016,08,門診,13~15,台中市,7,21385,66000
2016,08,門診,13~15,台南市,3,12301,67000
2016,08,門診,13~15,桃園市,2,13433,68000
2016,08,門診,16~18,連江縣,0,32,09007
2016,08,門診,16~18,金門縣,0,432,09020
2016,08,門診,16~18,宜蘭縣,0,2342,10002
2016,08,門診,16~18,新竹縣,1,2947,10004
2016,08,門診,16~18,苗栗縣,0,3398,10005
2016,08,門診,16~18,彰化縣,1,9141,10007
2016,08,門診,16~18,南投縣,1,3232,10008
2016,08,門診,16~18,雲林縣,2,4455,10009
2016,08,門診,16~18,嘉義縣,0,2533,10010
2016,08,門診,16~18,屏東縣,3,5190,10013
2016,08,門診,16~18,台東縣,3,1068,10014
2016,08,門診,16~18,花蓮縣,2,2049,10015
2016,08,門診,16~18,澎湖縣,0,723,10016
2016,08,門診,16~18,基隆市,0,2450,10017
2016,08,門診,16~18,新竹市,0,3163,10018
2016,08,門診,16~18,嘉義市,0,3124,10020
2016,08,門診,16~18,台北市,4,13467,63000
2016,08,門診,16~18,高雄市,0,17730,64000
2016,08,門診,16~18,新北市,5,24010,65000
2016,08,門診,16~18,台中市,5,20403,66000
2016,08,門診,16~18,台南市,7,11815,67000
2016,08,門診,16~18,桃園市,2,13764,68000
2016,08,門診,19~24,連江縣,0,240,09007
2016,08,門診,19~24,金門縣,0,964,09020
2016,08,門診,19~24,宜蘭縣,0,3739,10002
2016,08,門診,19~24,新竹縣,1,4129,10004
2016,08,門診,19~24,苗栗縣,2,4331,10005
2016,08,門診,19~24,彰化縣,0,12792,10007
2016,08,門診,19~24,南投縣,1,4364,10008
2016,08,門診,19~24,雲林縣,1,6206,10009
2016,08,門診,19~24,嘉義縣,0,3722,10010
2016,08,門診,19~24,屏東縣,0,8017,10013
2016,08,門診,19~24,台東縣,0,1511,10014
2016,08,門診,19~24,花蓮縣,6,3563,10015
2016,08,門診,19~24,澎湖縣,0,1238,10016
2016,08,門診,19~24,基隆市,1,3547,10017
2016,08,門診,19~24,新竹市,1,6297,10018
2016,08,門診,19~24,嘉義市,4,4700,10020
2016,08,門診,19~24,台北市,7,31247,63000
2016,08,門診,19~24,高雄市,6,33339,64000
2016,08,門診,19~24,新北市,12,41628,65000
2016,08,門診,19~24,台中市,14,41746,66000
2016,08,門診,19~24,台南市,3,23639,67000
2016,08,門診,19~24,桃園市,4,21805,68000
2016,08,門診,25~64,連江縣,0,928,09007
2016,08,門診,25~64,金門縣,0,8426,09020
2016,08,門診,25~64,宜蘭縣,8,46347,10002
2016,08,門診,25~64,新竹縣,2,49021,10004
2016,08,門診,25~64,苗栗縣,4,53350,10005
2016,08,門診,25~64,彰化縣,7,154875,10007
2016,08,門診,25~64,南投縣,3,56839,10008
2016,08,門診,25~64,雲林縣,4,80031,10009
2016,08,門診,25~64,嘉義縣,1,46152,10010
2016,08,門診,25~64,屏東縣,6,95668,10013
2016,08,門診,25~64,台東縣,2,21999,10014
2016,08,門診,25~64,花蓮縣,2,40674,10015
2016,08,門診,25~64,澎湖縣,1,15425,10016
2016,08,門診,25~64,基隆市,3,45913,10017
2016,08,門診,25~64,新竹市,6,68779,10018
2016,08,門診,25~64,嘉義市,6,55647,10020
2016,08,門診,25~64,台北市,34,378569,63000
2016,08,門診,25~64,高雄市,17,379376,64000
2016,08,門診,25~64,新北市,37,469741,65000
2016,08,門診,25~64,台中市,33,396348,66000
2016,08,門診,25~64,台南市,20,250077,67000
2016,08,門診,25~64,桃園市,5,244629,68000
2016,08,門診,3~6,連江縣,0,62,09007
2016,08,門診,3~6,金門縣,0,980,09020
2016,08,門診,3~6,宜蘭縣,0,4704,10002
2016,08,門診,3~6,新竹縣,0,7769,10004
2016,08,門診,3~6,苗栗縣,0,6460,10005
2016,08,門診,3~6,彰化縣,3,18567,10007
2016,08,門診,3~6,南投縣,1,6472,10008
2016,08,門診,3~6,雲林縣,0,9134,10009
2016,08,門診,3~6,嘉義縣,1,3800,10010
2016,08,門診,3~6,屏東縣,2,9982,10013
2016,08,門診,3~6,台東縣,1,2020,10014
2016,08,門診,3~6,花蓮縣,0,3707,10015
2016,08,門診,3~6,澎湖縣,0,1163,10016
2016,08,門診,3~6,基隆市,0,3945,10017
2016,08,門診,3~6,新竹市,1,8165,10018
2016,08,門診,3~6,嘉義市,0,6262,10020
2016,08,門診,3~6,台北市,8,26163,63000
2016,08,門診,3~6,高雄市,4,35605,64000
2016,08,門診,3~6,新北市,5,52130,65000
2016,08,門診,3~6,台中市,6,43991,66000
2016,08,門診,3~6,台南市,1,26528,67000
2016,08,門診,3~6,桃園市,5,28134,68000
2016,08,門診,65+,連江縣,0,283,09007
2016,08,門診,65+,金門縣,0,3636,09020
2016,08,門診,65+,宜蘭縣,0,26490,10002
2016,08,門診,65+,新竹縣,0,16427,10004
2016,08,門診,65+,苗栗縣,0,26382,10005
2016,08,門診,65+,彰化縣,0,71108,10007
2016,08,門診,65+,南投縣,0,31852,10008
2016,08,門診,65+,雲林縣,0,46699,10009
2016,08,門診,65+,嘉義縣,0,33485,10010
2016,08,門診,65+,屏東縣,1,56097,10013
2016,08,門診,65+,台東縣,0,13299,10014
2016,08,門診,65+,花蓮縣,0,22332,10015
2016,08,門診,65+,澎湖縣,0,8899,10016
2016,08,門診,65+,基隆市,0,21838,10017
2016,08,門診,65+,新竹市,0,22291,10018
2016,08,門診,65+,嘉義市,1,25403,10020
2016,08,門診,65+,台北市,1,189358,63000
2016,08,門診,65+,高雄市,1,163256,64000
2016,08,門診,65+,新北市,0,146794,65000
2016,08,門診,65+,台中市,0,137679,66000
2016,08,門診,65+,台南市,1,104567,67000
2016,08,門診,65+,桃園市,0,80200,68000
2016,08,門診,7~12,連江縣,0,54,09007
2016,08,門診,7~12,金門縣,0,1018,09020
2016,08,門診,7~12,宜蘭縣,1,5938,10002
2016,08,門診,7~12,新竹縣,1,8617,10004
2016,08,門診,7~12,苗栗縣,1,6716,10005
2016,08,門診,7~12,彰化縣,5,20946,10007
2016,08,門診,7~12,南投縣,4,6991,10008
2016,08,門診,7~12,雲林縣,2,9999,10009
2016,08,門診,7~12,嘉義縣,2,4894,10010
2016,08,門診,7~12,屏東縣,1,11120,10013
2016,08,門診,7~12,台東縣,0,2088,10014
2016,08,門診,7~12,花蓮縣,0,3685,10015
2016,08,門診,7~12,澎湖縣,1,1311,10016
2016,08,門診,7~12,基隆市,2,4684,10017
2016,08,門診,7~12,新竹市,2,8725,10018
2016,08,門診,7~12,嘉義市,1,7257,10020
2016,08,門診,7~12,台北市,18,29363,63000
2016,08,門診,7~12,高雄市,8,38341,64000
2016,08,門診,7~12,新北市,10,50694,65000
2016,08,門診,7~12,台中市,11,45545,66000
2016,08,門診,7~12,台南市,5,27840,67000
2016,08,門診,7~12,桃園市,6,29318,68000
2016,08,門診,不詳,連江縣,0,1,09007
2016,08,門診,不詳,金門縣,0,6,09020
2016,08,門診,不詳,宜蘭縣,0,3,10002
2016,08,門診,不詳,彰化縣,0,2,10007
2016,08,門診,不詳,嘉義縣,0,1,10010
2016,08,門診,不詳,屏東縣,0,1,10013
2016,08,門診,不詳,花蓮縣,0,1,10015
2016,08,門診,不詳,基隆市,0,1,10017
2016,08,門診,不詳,嘉義市,0,1,10020
2016,08,門診,不詳,台北市,0,24,63000
2016,08,門診,不詳,高雄市,0,1,64000
2016,08,門診,不詳,新北市,0,13,65000
2016,08,門診,不詳,台中市,0,11,66000
2016,08,門診,不詳,台南市,0,6,67000
2016,08,門診,不詳,桃園市,0,7,68000
2016,09,住院,0~2,金門縣,0,3,09020
2016,09,住院,0~2,宜蘭縣,0,38,10002
2016,09,住院,0~2,新竹縣,0,10,10004
2016,09,住院,0~2,苗栗縣,0,8,10005
2016,09,住院,0~2,彰化縣,0,75,10007
2016,09,住院,0~2,南投縣,0,18,10008
2016,09,住院,0~2,雲林縣,0,9,10009
2016,09,住院,0~2,嘉義縣,0,9,10010
2016,09,住院,0~2,屏東縣,0,5,10013
2016,09,住院,0~2,花蓮縣,0,4,10015
2016,09,住院,0~2,基隆市,0,20,10017
2016,09,住院,0~2,新竹市,0,27,10018
2016,09,住院,0~2,嘉義市,0,19,10020
2016,09,住院,0~2,台北市,0,162,63000
2016,09,住院,0~2,高雄市,0,56,64000
2016,09,住院,0~2,新北市,0,46,65000
2016,09,住院,0~2,台中市,0,102,66000
2016,09,住院,0~2,台南市,0,34,67000
2016,09,住院,0~2,桃園市,0,118,68000
2016,09,住院,13~15,宜蘭縣,0,10,10002
2016,09,住院,13~15,新竹縣,0,1,10004
2016,09,住院,13~15,苗栗縣,0,8,10005
2016,09,住院,13~15,彰化縣,0,27,10007
2016,09,住院,13~15,南投縣,0,9,10008
2016,09,住院,13~15,雲林縣,0,4,10009
2016,09,住院,13~15,嘉義縣,0,4,10010
2016,09,住院,13~15,屏東縣,0,6,10013
2016,09,住院,13~15,花蓮縣,0,2,10015
2016,09,住院,13~15,基隆市,0,5,10017
2016,09,住院,13~15,新竹市,0,5,10018
2016,09,住院,13~15,嘉義市,0,3,10020
2016,09,住院,13~15,台北市,0,43,63000
2016,09,住院,13~15,高雄市,0,16,64000
2016,09,住院,13~15,新北市,0,18,65000
2016,09,住院,13~15,台中市,0,22,66000
2016,09,住院,13~15,台南市,0,6,67000
2016,09,住院,13~15,桃園市,0,37,68000
2016,09,住院,16~18,金門縣,0,1,09020
2016,09,住院,16~18,宜蘭縣,0,5,10002
2016,09,住院,16~18,新竹縣,0,1,10004
2016,09,住院,16~18,苗栗縣,0,7,10005
2016,09,住院,16~18,彰化縣,0,24,10007
2016,09,住院,16~18,南投縣,0,1,10008
2016,09,住院,16~18,雲林縣,0,11,10009
2016,09,住院,16~18,嘉義縣,0,2,10010
2016,09,住院,16~18,屏東縣,0,5,10013
2016,09,住院,16~18,台東縣,0,2,10014
2016,09,住院,16~18,花蓮縣,0,1,10015
2016,09,住院,16~18,基隆市,0,5,10017
2016,09,住院,16~18,新竹市,0,6,10018
2016,09,住院,16~18,嘉義市,0,3,10020
2016,09,住院,16~18,台北市,0,54,63000
2016,09,住院,16~18,高雄市,0,25,64000
2016,09,住院,16~18,新北市,0,13,65000
2016,09,住院,16~18,台中市,0,33,66000
2016,09,住院,16~18,台南市,1,16,67000
2016,09,住院,16~18,桃園市,0,31,68000
2016,09,住院,19~24,金門縣,0,4,09020
2016,09,住院,19~24,宜蘭縣,0,18,10002
2016,09,住院,19~24,新竹縣,0,10,10004
2016,09,住院,19~24,苗栗縣,0,10,10005
2016,09,住院,19~24,彰化縣,0,56,10007
2016,09,住院,19~24,南投縣,0,17,10008
2016,09,住院,19~24,雲林縣,0,23,10009
2016,09,住院,19~24,嘉義縣,0,3,10010
2016,09,住院,19~24,屏東縣,0,24,10013
2016,09,住院,19~24,台東縣,0,1,10014
2016,09,住院,19~24,花蓮縣,0,19,10015
2016,09,住院,19~24,澎湖縣,0,2,10016
2016,09,住院,19~24,基隆市,0,8,10017
2016,09,住院,19~24,新竹市,0,24,10018
2016,09,住院,19~24,嘉義市,0,19,10020
2016,09,住院,19~24,台北市,0,189,63000
2016,09,住院,19~24,高雄市,0,89,64000
2016,09,住院,19~24,新北市,0,71,65000
2016,09,住院,19~24,台中市,0,105,66000
2016,09,住院,19~24,台南市,0,46,67000
2016,09,住院,19~24,桃園市,0,113,68000
2016,09,住院,25~64,金門縣,0,19,09020
2016,09,住院,25~64,宜蘭縣,0,316,10002
2016,09,住院,25~64,新竹縣,0,108,10004
2016,09,住院,25~64,苗栗縣,0,156,10005
2016,09,住院,25~64,彰化縣,1,1013,10007
2016,09,住院,25~64,南投縣,0,200,10008
2016,09,住院,25~64,雲林縣,0,311,10009
2016,09,住院,25~64,嘉義縣,0,190,10010
2016,09,住院,25~64,屏東縣,0,233,10013
2016,09,住院,25~64,台東縣,0,17,10014
2016,09,住院,25~64,花蓮縣,0,179,10015
2016,09,住院,25~64,澎湖縣,0,12,10016
2016,09,住院,25~64,基隆市,0,198,10017
2016,09,住院,25~64,新竹市,1,363,10018
2016,09,住院,25~64,嘉義市,0,332,10020
2016,09,住院,25~64,台北市,0,3862,63000
2016,09,住院,25~64,高雄市,0,1549,64000
2016,09,住院,25~64,新北市,0,1398,65000
2016,09,住院,25~64,台中市,0,1417,66000
2016,09,住院,25~64,台南市,0,1109,67000
2016,09,住院,25~64,桃園市,0,1741,68000
2016,09,住院,3~6,連江縣,0,1,09007
2016,09,住院,3~6,金門縣,0,1,09020
2016,09,住院,3~6,宜蘭縣,0,53,10002
2016,09,住院,3~6,新竹縣,0,13,10004
2016,09,住院,3~6,苗栗縣,0,11,10005
2016,09,住院,3~6,彰化縣,0,87,10007
2016,09,住院,3~6,南投縣,0,30,10008
2016,09,住院,3~6,雲林縣,0,15,10009
2016,09,住院,3~6,嘉義縣,0,3,10010
2016,09,住院,3~6,屏東縣,0,12,10013
2016,09,住院,3~6,台東縣,0,3,10014
2016,09,住院,3~6,花蓮縣,0,10,10015
2016,09,住院,3~6,基隆市,0,24,10017
2016,09,住院,3~6,新竹市,0,19,10018
2016,09,住院,3~6,嘉義市,0,16,10020
2016,09,住院,3~6,台北市,0,165,63000
2016,09,住院,3~6,高雄市,0,56,64000
2016,09,住院,3~6,新北市,0,57,65000
2016,09,住院,3~6,台中市,0,103,66000
2016,09,住院,3~6,台南市,0,26,67000
2016,09,住院,3~6,桃園市,0,88,68000
2016,09,住院,65+,金門縣,0,35,09020
2016,09,住院,65+,宜蘭縣,0,241,10002
2016,09,住院,65+,新竹縣,0,129,10004
2016,09,住院,65+,苗栗縣,0,152,10005
2016,09,住院,65+,彰化縣,0,756,10007
2016,09,住院,65+,南投縣,0,159,10008
2016,09,住院,65+,雲林縣,0,300,10009
2016,09,住院,65+,嘉義縣,0,203,10010
2016,09,住院,65+,屏東縣,0,173,10013
2016,09,住院,65+,台東縣,0,5,10014
2016,09,住院,65+,花蓮縣,0,120,10015
2016,09,住院,65+,澎湖縣,0,1,10016
2016,09,住院,65+,基隆市,0,205,10017
2016,09,住院,65+,新竹市,0,229,10018
2016,09,住院,65+,嘉義市,0,179,10020
2016,09,住院,65+,台北市,0,2926,63000
2016,09,住院,65+,高雄市,0,886,64000
2016,09,住院,65+,新北市,0,976,65000
2016,09,住院,65+,台中市,0,843,66000
2016,09,住院,65+,台南市,0,728,67000
2016,09,住院,65+,桃園市,0,1058,68000
2016,09,住院,7~12,金門縣,0,3,09020
2016,09,住院,7~12,宜蘭縣,0,35,10002
2016,09,住院,7~12,新竹縣,0,6,10004
2016,09,住院,7~12,苗栗縣,0,11,10005
2016,09,住院,7~12,彰化縣,0,74,10007
2016,09,住院,7~12,南投縣,0,17,10008
2016,09,住院,7~12,雲林縣,0,10,10009
2016,09,住院,7~12,嘉義縣,0,4,10010
2016,09,住院,7~12,屏東縣,0,9,10013
2016,09,住院,7~12,花蓮縣,0,1,10015
2016,09,住院,7~12,基隆市,0,16,10017
2016,09,住院,7~12,新竹市,0,14,10018
2016,09,住院,7~12,嘉義市,0,10,10020
2016,09,住院,7~12,台北市,0,117,63000
2016,09,住院,7~12,高雄市,0,56,64000
2016,09,住院,7~12,新北市,0,21,65000
2016,09,住院,7~12,台中市,0,62,66000
2016,09,住院,7~12,台南市,0,19,67000
2016,09,住院,7~12,桃園市,0,63,68000
2016,09,住院,不詳,金門縣,0,1,09020
2016,09,住院,不詳,台北市,0,1,63000
2016,09,住院,不詳,新北市,0,1,65000
2016,09,住院,不詳,台中市,0,1,66000
2016,09,門診,0~2,連江縣,0,35,09007
2016,09,門診,0~2,金門縣,0,525,09020
2016,09,門診,0~2,宜蘭縣,0,2624,10002
2016,09,門診,0~2,新竹縣,1,3756,10004
2016,09,門診,0~2,苗栗縣,0,3251,10005
2016,09,門診,0~2,彰化縣,1,8799,10007
2016,09,門診,0~2,南投縣,0,3237,10008
2016,09,門診,0~2,雲林縣,2,4102,10009
2016,09,門診,0~2,嘉義縣,0,1604,10010
2016,09,門診,0~2,屏東縣,3,4875,10013
2016,09,門診,0~2,台東縣,1,972,10014
2016,09,門診,0~2,花蓮縣,0,1927,10015
2016,09,門診,0~2,澎湖縣,0,572,10016
2016,09,門診,0~2,基隆市,0,1864,10017
2016,09,門診,0~2,新竹市,3,4653,10018
2016,09,門診,0~2,嘉義市,0,2816,10020
2016,09,門診,0~2,台北市,9,12545,63000
2016,09,門診,0~2,高雄市,2,17928,64000
2016,09,門診,0~2,新北市,8,28032,65000
2016,09,門診,0~2,台中市,9,21218,66000
2016,09,門診,0~2,台南市,4,12301,67000
2016,09,門診,0~2,桃園市,3,15055,68000
2016,09,門診,13~15,連江縣,0,32,09007
2016,09,門診,13~15,金門縣,0,412,09020
2016,09,門診,13~15,宜蘭縣,0,3443,10002
2016,09,門診,13~15,新竹縣,0,3424,10004
2016,09,門診,13~15,苗栗縣,1,3251,10005
2016,09,門診,13~15,彰化縣,3,10615,10007
2016,09,門診,13~15,南投縣,2,3898,10008
2016,09,門診,13~15,雲林縣,1,5519,10009
2016,09,門診,13~15,嘉義縣,4,3118,10010
2016,09,門診,13~15,屏東縣,0,5481,10013
2016,09,門診,13~15,台東縣,2,1057,10014
2016,09,門診,13~15,花蓮縣,3,1794,10015
2016,09,門診,13~15,澎湖縣,0,941,10016
2016,09,門診,13~15,基隆市,0,2436,10017
2016,09,門診,13~15,新竹市,1,3406,10018
2016,09,門診,13~15,嘉義市,0,3771,10020
2016,09,門診,13~15,台北市,7,14909,63000
2016,09,門診,13~15,高雄市,4,18162,64000
2016,09,門診,13~15,新北市,6,27307,65000
2016,09,門診,13~15,台中市,12,23672,66000
2016,09,門診,13~15,台南市,7,12417,67000
2016,09,門診,13~15,桃園市,0,14168,68000
2016,09,門診,16~18,連江縣,0,36,09007
2016,09,門診,16~18,金門縣,0,380,09020
2016,09,門診,16~18,宜蘭縣,1,2723,10002
2016,09,門診,16~18,新竹縣,0,2895,10004
2016,09,門診,16~18,苗栗縣,1,3118,10005
2016,09,門診,16~18,彰化縣,2,9242,10007
2016,09,門診,16~18,南投縣,0,3396,10008
2016,09,門診,16~18,雲林縣,0,4870,10009
2016,09,門診,16~18,嘉義縣,0,2489,10010
2016,09,門診,16~18,屏東縣,0,5024,10013
2016,09,門診,16~18,台東縣,1,1039,10014
2016,09,門診,16~18,花蓮縣,1,1936,10015
2016,09,門診,16~18,澎湖縣,0,682,10016
2016,09,門診,16~18,基隆市,0,2438,10017
2016,09,門診,16~18,新竹市,0,3097,10018
2016,09,門診,16~18,嘉義市,2,3249,10020
2016,09,門診,16~18,台北市,1,13633,63000
2016,09,門診,16~18,高雄市,4,17413,64000
2016,09,門診,16~18,新北市,6,24772,65000
2016,09,門診,16~18,台中市,4,20239,66000
2016,09,門診,16~18,台南市,2,11748,67000
2016,09,門診,16~18,桃園市,1,13932,68000
2016,09,門診,19~24,連江縣,0,211,09007
2016,09,門診,19~24,金門縣,0,826,09020
2016,09,門診,19~24,宜蘭縣,0,3920,10002
2016,09,門診,19~24,新竹縣,0,4038,10004
2016,09,門診,19~24,苗栗縣,1,4370,10005
2016,09,門診,19~24,彰化縣,4,12715,10007
2016,09,門診,19~24,南投縣,1,4255,10008
2016,09,門診,19~24,雲林縣,1,6303,10009
2016,09,門診,19~24,嘉義縣,0,3679,10010
2016,09,門診,19~24,屏東縣,0,7747,10013
2016,09,門診,19~24,台東縣,1,1384,10014
2016,09,門診,19~24,花蓮縣,0,3632,10015
2016,09,門診,19~24,澎湖縣,0,1266,10016
2016,09,門診,19~24,基隆市,0,3500,10017
2016,09,門診,19~24,新竹市,1,6097,10018
2016,09,門診,19~24,嘉義市,3,4853,10020
2016,09,門診,19~24,台北市,12,30051,63000
2016,09,門診,19~24,高雄市,3,32007,64000
2016,09,門診,19~24,新北市,16,41986,65000
2016,09,門診,19~24,台中市,16,38417,66000
2016,09,門診,19~24,台南市,6,22612,67000
2016,09,門診,19~24,桃園市,7,21711,68000
2016,09,門診,25~64,連江縣,0,879,09007
2016,09,門診,25~64,金門縣,0,8351,09020
2016,09,門診,25~64,宜蘭縣,0,47977,10002
2016,09,門診,25~64,新竹縣,4,48641,10004
2016,09,門診,25~64,苗栗縣,2,51564,10005
2016,09,門診,25~64,彰化縣,11,156073,10007
2016,09,門診,25~64,南投縣,1,57839,10008
2016,09,門診,25~64,雲林縣,2,80390,10009
2016,09,門診,25~64,嘉義縣,1,45443,10010
2016,09,門診,25~64,屏東縣,8,93901,10013
2016,09,門診,25~64,台東縣,0,22164,10014
2016,09,門診,25~64,花蓮縣,1,39947,10015
2016,09,門診,25~64,澎湖縣,0,16766,10016
2016,09,門診,25~64,基隆市,1,47673,10017
2016,09,門診,25~64,新竹市,7,67689,10018
2016,09,門診,25~64,嘉義市,5,60838,10020
2016,09,門診,25~64,台北市,28,361789,63000
2016,09,門診,25~64,高雄市,10,376585,64000
2016,09,門診,25~64,新北市,29,484303,65000
2016,09,門診,25~64,台中市,17,374912,66000
2016,09,門診,25~64,台南市,10,246797,67000
2016,09,門診,25~64,桃園市,10,245420,68000
2016,09,門診,3~6,連江縣,0,45,09007
2016,09,門診,3~6,金門縣,0,1086,09020
2016,09,門診,3~6,宜蘭縣,0,5289,10002
2016,09,門診,3~6,新竹縣,0,8087,10004
2016,09,門診,3~6,苗栗縣,0,6580,10005
2016,09,門診,3~6,彰化縣,3,19597,10007
2016,09,門診,3~6,南投縣,0,6941,10008
2016,09,門診,3~6,雲林縣,1,9698,10009
2016,09,門診,3~6,嘉義縣,0,3809,10010
2016,09,門診,3~6,屏東縣,4,10363,10013
2016,09,門診,3~6,台東縣,0,1936,10014
2016,09,門診,3~6,花蓮縣,0,3701,10015
2016,09,門診,3~6,澎湖縣,0,1335,10016
2016,09,門診,3~6,基隆市,0,4218,10017
2016,09,門診,3~6,新竹市,2,8377,10018
2016,09,門診,3~6,嘉義市,0,6478,10020
2016,09,門診,3~6,台北市,4,27090,63000
2016,09,門診,3~6,高雄市,5,35892,64000
2016,09,門診,3~6,新北市,4,56361,65000
2016,09,門診,3~6,台中市,3,45512,66000
2016,09,門診,3~6,台南市,1,26855,67000
2016,09,門診,3~6,桃園市,2,29225,68000
2016,09,門診,65+,連江縣,0,304,09007
2016,09,門診,65+,金門縣,0,3707,09020
2016,09,門診,65+,宜蘭縣,0,29017,10002
2016,09,門診,65+,新竹縣,0,17809,10004
2016,09,門診,65+,苗栗縣,1,27372,10005
2016,09,門診,65+,彰化縣,1,75010,10007
2016,09,門診,65+,南投縣,0,33597,10008
2016,09,門診,65+,雲林縣,0,47986,10009
2016,09,門診,65+,嘉義縣,0,33362,10010
2016,09,門診,65+,屏東縣,1,56598,10013
2016,09,門診,65+,台東縣,0,13625,10014
2016,09,門診,65+,花蓮縣,0,22286,10015
2016,09,門診,65+,澎湖縣,0,10302,10016
2016,09,門診,65+,基隆市,0,23831,10017
2016,09,門診,65+,新竹市,0,23798,10018
2016,09,門診,65+,嘉義市,0,29193,10020
2016,09,門診,65+,台北市,5,182822,63000
2016,09,門診,65+,高雄市,3,165088,64000
2016,09,門診,65+,新北市,0,163398,65000
2016,09,門診,65+,台中市,0,133235,66000
2016,09,門診,65+,台南市,0,105925,67000
2016,09,門診,65+,桃園市,1,85617,68000
2016,09,門診,7~12,連江縣,0,53,09007
2016,09,門診,7~12,金門縣,0,1033,09020
2016,09,門診,7~12,宜蘭縣,1,6935,10002
2016,09,門診,7~12,新竹縣,5,9240,10004
2016,09,門診,7~12,苗栗縣,0,7622,10005
2016,09,門診,7~12,彰化縣,0,23342,10007
2016,09,門診,7~12,南投縣,0,7892,10008
2016,09,門診,7~12,雲林縣,1,11975,10009
2016,09,門診,7~12,嘉義縣,2,5587,10010
