年,週,就診類別,年齡別,縣市,手足口病健保就診人次,健保就診總人次,縣市別代碼
2017,48,門診,16~18,高雄市,11,11437,64000
2017,48,門診,16~18,新北市,6,16220,65000
2017,48,門診,16~18,台中市,11,12803,66000
2017,48,門診,16~18,台南市,2,7256,67000
2017,48,門診,16~18,桃園市,11,8742,68000
2017,48,門診,19~24,連江縣,0,105,09007
2017,48,門診,19~24,金門縣,1,813,09020
2017,48,門診,19~24,宜蘭縣,0,2907,10002
2017,48,門診,19~24,新竹縣,0,3116,10004
2017,48,門診,19~24,苗栗縣,1,3135,10005
2017,48,門診,19~24,彰化縣,1,9815,10007
2017,48,門診,19~24,南投縣,0,3233,10008
2017,48,門診,19~24,雲林縣,2,4794,10009
2017,48,門診,19~24,嘉義縣,1,2820,10010
2017,48,門診,19~24,屏東縣,0,6305,10013
2017,48,門診,19~24,台東縣,0,1148,10014
2017,48,門診,19~24,花蓮縣,0,2663,10015
2017,48,門診,19~24,澎湖縣,0,993,10016
2017,48,門診,19~24,基隆市,1,2880,10017
2017,48,門診,19~24,新竹市,1,5062,10018
2017,48,門診,19~24,嘉義市,1,3853,10020
2017,48,門診,19~24,台北市,8,26870,63000
2017,48,門診,19~24,高雄市,4,27296,64000
2017,48,門診,19~24,新北市,9,34676,65000
2017,48,門診,19~24,台中市,1,30526,66000
2017,48,門診,19~24,台南市,1,17361,67000
2017,48,門診,19~24,桃園市,10,17103,68000
2017,48,門診,25~64,連江縣,0,706,09007
2017,48,門診,25~64,金門縣,0,8095,09020
2017,48,門診,25~64,宜蘭縣,1,42361,10002
2017,48,門診,25~64,新竹縣,3,38768,10004
2017,48,門診,25~64,苗栗縣,0,44239,10005
2017,48,門診,25~64,彰化縣,4,125359,10007
2017,48,門診,25~64,南投縣,1,46867,10008
2017,48,門診,25~64,雲林縣,3,65195,10009
2017,48,門診,25~64,嘉義縣,3,37266,10010
2017,48,門診,25~64,屏東縣,3,82191,10013
2017,48,門診,25~64,台東縣,0,18281,10014
2017,48,門診,25~64,花蓮縣,0,36259,10015
2017,48,門診,25~64,澎湖縣,0,13528,10016
2017,48,門診,25~64,基隆市,2,40044,10017
2017,48,門診,25~64,新竹市,5,61401,10018
2017,48,門診,25~64,嘉義市,5,51585,10020
2017,48,門診,25~64,台北市,43,349136,63000
2017,48,門診,25~64,高雄市,16,340792,64000
2017,48,門診,25~64,新北市,48,412288,65000
2017,48,門診,25~64,台中市,25,309101,66000
2017,48,門診,25~64,台南市,9,204039,67000
2017,48,門診,25~64,桃園市,22,212412,68000
2017,48,門診,3~6,連江縣,0,30,09007
2017,48,門診,3~6,金門縣,4,1075,09020
2017,48,門診,3~6,宜蘭縣,29,4704,10002
2017,48,門診,3~6,新竹縣,35,6416,10004
2017,48,門診,3~6,苗栗縣,27,5301,10005
2017,48,門診,3~6,彰化縣,53,14503,10007
2017,48,門診,3~6,南投縣,12,5470,10008
2017,48,門診,3~6,雲林縣,42,7337,10009
2017,48,門診,3~6,嘉義縣,13,2907,10010
2017,48,門診,3~6,屏東縣,18,7952,10013
2017,48,門診,3~6,台東縣,3,1590,10014
2017,48,門診,3~6,花蓮縣,19,3395,10015
2017,48,門診,3~6,澎湖縣,1,905,10016
2017,48,門診,3~6,基隆市,35,3081,10017
2017,48,門診,3~6,新竹市,30,7897,10018
2017,48,門診,3~6,嘉義市,38,5014,10020
2017,48,門診,3~6,台北市,148,24995,63000
2017,48,門診,3~6,高雄市,137,30114,64000
2017,48,門診,3~6,新北市,348,48949,65000
2017,48,門診,3~6,台中市,152,36822,66000
2017,48,門診,3~6,台南市,117,20602,67000
2017,48,門診,3~6,桃園市,161,25744,68000
2017,48,門診,65+,連江縣,0,249,09007
2017,48,門診,65+,金門縣,0,4003,09020
2017,48,門診,65+,宜蘭縣,0,27546,10002
2017,48,門診,65+,新竹縣,0,15535,10004
2017,48,門診,65+,苗栗縣,1,26759,10005
2017,48,門診,65+,彰化縣,0,67175,10007
2017,48,門診,65+,南投縣,0,29900,10008
2017,48,門診,65+,雲林縣,0,42069,10009
2017,48,門診,65+,嘉義縣,0,30122,10010
2017,48,門診,65+,屏東縣,0,53933,10013
2017,48,門診,65+,台東縣,0,11645,10014
2017,48,門診,65+,花蓮縣,0,21237,10015
2017,48,門診,65+,澎湖縣,0,8618,10016
2017,48,門診,65+,基隆市,0,21669,10017
2017,48,門診,65+,新竹市,0,22950,10018
2017,48,門診,65+,嘉義市,0,26897,10020
2017,48,門診,65+,台北市,1,195394,63000
2017,48,門診,65+,高雄市,0,171595,64000
2017,48,門診,65+,新北市,0,155520,65000
2017,48,門診,65+,台中市,0,121839,66000
2017,48,門診,65+,台南市,0,98110,67000
2017,48,門診,65+,桃園市,1,82051,68000
2017,48,門診,7~12,連江縣,0,43,09007
2017,48,門診,7~12,金門縣,0,923,09020
2017,48,門診,7~12,宜蘭縣,7,3572,10002
2017,48,門診,7~12,新竹縣,1,4332,10004
2017,48,門診,7~12,苗栗縣,11,3400,10005
2017,48,門診,7~12,彰化縣,8,10473,10007
2017,48,門診,7~12,南投縣,4,3865,10008
2017,48,門診,7~12,雲林縣,12,5233,10009
2017,48,門診,7~12,嘉義縣,12,2692,10010
2017,48,門診,7~12,屏東縣,12,5909,10013
2017,48,門診,7~12,台東縣,3,1217,10014
2017,48,門診,7~12,花蓮縣,1,2743,10015
2017,48,門診,7~12,澎湖縣,2,784,10016
2017,48,門診,7~12,基隆市,14,2542,10017
2017,48,門診,7~12,新竹市,13,5220,10018
2017,48,門診,7~12,嘉義市,29,3704,10020
2017,48,門診,7~12,台北市,61,19881,63000
2017,48,門診,7~12,高雄市,37,22452,64000
2017,48,門診,7~12,新北市,114,33760,65000
2017,48,門診,7~12,台中市,71,24382,66000
2017,48,門診,7~12,台南市,29,14702,67000
2017,48,門診,7~12,桃園市,79,18677,68000
2017,49,住院,0~2,金門縣,0,1,09020
2017,49,住院,0~2,宜蘭縣,3,59,10002
2017,49,住院,0~2,新竹縣,0,10,10004
2017,49,住院,0~2,苗栗縣,0,11,10005
2017,49,住院,0~2,彰化縣,2,122,10007
2017,49,住院,0~2,南投縣,0,30,10008
2017,49,住院,0~2,雲林縣,0,17,10009
2017,49,住院,0~2,嘉義縣,0,23,10010
2017,49,住院,0~2,屏東縣,3,40,10013
2017,49,住院,0~2,台東縣,0,1,10014
2017,49,住院,0~2,花蓮縣,1,23,10015
2017,49,住院,0~2,澎湖縣,0,1,10016
2017,49,住院,0~2,基隆市,2,26,10017
2017,49,住院,0~2,新竹市,0,32,10018
2017,49,住院,0~2,嘉義市,1,13,10020
2017,49,住院,0~2,台北市,3,178,63000
2017,49,住院,0~2,高雄市,2,100,64000
2017,49,住院,0~2,新北市,2,40,65000
2017,49,住院,0~2,台中市,3,129,66000
2017,49,住院,0~2,台南市,0,15,67000
2017,49,住院,0~2,桃園市,2,167,68000
2017,49,住院,13~15,宜蘭縣,0,7,10002
2017,49,住院,13~15,新竹縣,0,1,10004
2017,49,住院,13~15,苗栗縣,0,3,10005
2017,49,住院,13~15,彰化縣,0,15,10007
2017,49,住院,13~15,南投縣,0,2,10008
2017,49,住院,13~15,雲林縣,0,3,10009
2017,49,住院,13~15,嘉義縣,0,11,10010
2017,49,住院,13~15,屏東縣,0,12,10013
2017,49,住院,13~15,花蓮縣,0,1,10015
2017,49,住院,13~15,基隆市,1,5,10017
2017,49,住院,13~15,新竹市,0,7,10018
2017,49,住院,13~15,台北市,0,40,63000
2017,49,住院,13~15,高雄市,0,16,64000
2017,49,住院,13~15,新北市,0,11,65000
2017,49,住院,13~15,台中市,1,29,66000
2017,49,住院,13~15,台南市,0,9,67000
2017,49,住院,13~15,桃園市,0,34,68000
2017,49,住院,16~18,金門縣,0,2,09020
2017,49,住院,16~18,宜蘭縣,0,8,10002
2017,49,住院,16~18,新竹縣,0,4,10004
2017,49,住院,16~18,苗栗縣,0,9,10005
2017,49,住院,16~18,彰化縣,0,22,10007
2017,49,住院,16~18,南投縣,0,6,10008
2017,49,住院,16~18,雲林縣,0,9,10009
2017,49,住院,16~18,嘉義縣,0,7,10010
2017,49,住院,16~18,屏東縣,0,5,10013
2017,49,住院,16~18,台東縣,0,1,10014
2017,49,住院,16~18,花蓮縣,0,6,10015
2017,49,住院,16~18,澎湖縣,0,1,10016
2017,49,住院,16~18,基隆市,0,6,10017
2017,49,住院,16~18,新竹市,0,8,10018
2017,49,住院,16~18,嘉義市,0,6,10020
2017,49,住院,16~18,台北市,0,70,63000
2017,49,住院,16~18,高雄市,0,39,64000
2017,49,住院,16~18,新北市,0,19,65000
2017,49,住院,16~18,台中市,0,32,66000
2017,49,住院,16~18,台南市,0,10,67000
2017,49,住院,16~18,桃園市,0,54,68000
2017,49,住院,19~24,金門縣,0,4,09020
2017,49,住院,19~24,宜蘭縣,0,32,10002
2017,49,住院,19~24,新竹縣,0,15,10004
2017,49,住院,19~24,苗栗縣,0,15,10005
2017,49,住院,19~24,彰化縣,0,62,10007
2017,49,住院,19~24,南投縣,0,22,10008
2017,49,住院,19~24,雲林縣,0,22,10009
2017,49,住院,19~24,嘉義縣,0,21,10010
2017,49,住院,19~24,屏東縣,0,28,10013
2017,49,住院,19~24,花蓮縣,0,34,10015
2017,49,住院,19~24,澎湖縣,0,4,10016
2017,49,住院,19~24,基隆市,0,13,10017
2017,49,住院,19~24,新竹市,0,17,10018
2017,49,住院,19~24,嘉義市,0,14,10020
2017,49,住院,19~24,台北市,0,172,63000
2017,49,住院,19~24,高雄市,0,125,64000
2017,49,住院,19~24,新北市,0,62,65000
2017,49,住院,19~24,台中市,0,116,66000
2017,49,住院,19~24,台南市,0,64,67000
2017,49,住院,19~24,桃園市,0,121,68000
2017,49,住院,25~64,連江縣,0,2,09007
2017,49,住院,25~64,金門縣,0,32,09020
2017,49,住院,25~64,宜蘭縣,0,461,10002
2017,49,住院,25~64,新竹縣,0,175,10004
2017,49,住院,25~64,苗栗縣,0,209,10005
2017,49,住院,25~64,彰化縣,0,1310,10007
2017,49,住院,25~64,南投縣,0,172,10008
2017,49,住院,25~64,雲林縣,0,348,10009
2017,49,住院,25~64,嘉義縣,0,597,10010
2017,49,住院,25~64,屏東縣,0,472,10013
2017,49,住院,25~64,台東縣,0,14,10014
2017,49,住院,25~64,花蓮縣,0,456,10015
2017,49,住院,25~64,澎湖縣,0,22,10016
2017,49,住院,25~64,基隆市,0,346,10017
2017,49,住院,25~64,新竹市,0,329,10018
2017,49,住院,25~64,嘉義市,0,373,10020
2017,49,住院,25~64,台北市,0,4138,63000
2017,49,住院,25~64,高雄市,0,2002,64000
2017,49,住院,25~64,新北市,0,1291,65000
2017,49,住院,25~64,台中市,0,1884,66000
2017,49,住院,25~64,台南市,0,1370,67000
2017,49,住院,25~64,桃園市,0,2357,68000
2017,49,住院,3~6,宜蘭縣,0,43,10002
2017,49,住院,3~6,新竹縣,0,6,10004
2017,49,住院,3~6,苗栗縣,0,6,10005
2017,49,住院,3~6,彰化縣,1,63,10007
2017,49,住院,3~6,南投縣,0,22,10008
2017,49,住院,3~6,雲林縣,0,7,10009
2017,49,住院,3~6,嘉義縣,0,13,10010
2017,49,住院,3~6,屏東縣,1,29,10013
2017,49,住院,3~6,台東縣,0,1,10014
2017,49,住院,3~6,花蓮縣,0,13,10015
2017,49,住院,3~6,基隆市,1,12,10017
2017,49,住院,3~6,新竹市,0,18,10018
2017,49,住院,3~6,嘉義市,0,7,10020
2017,49,住院,3~6,台北市,2,130,63000
2017,49,住院,3~6,高雄市,2,57,64000
2017,49,住院,3~6,新北市,1,45,65000
2017,49,住院,3~6,台中市,1,88,66000
2017,49,住院,3~6,台南市,0,14,67000
2017,49,住院,3~6,桃園市,1,109,68000
2017,49,住院,65+,金門縣,0,22,09020
2017,49,住院,65+,宜蘭縣,0,378,10002
2017,49,住院,65+,新竹縣,0,113,10004
2017,49,住院,65+,苗栗縣,0,250,10005
2017,49,住院,65+,彰化縣,0,1027,10007
2017,49,住院,65+,南投縣,0,146,10008
2017,49,住院,65+,雲林縣,0,355,10009
2017,49,住院,65+,嘉義縣,0,562,10010
2017,49,住院,65+,屏東縣,0,349,10013
2017,49,住院,65+,台東縣,0,5,10014
2017,49,住院,65+,花蓮縣,0,305,10015
2017,49,住院,65+,澎湖縣,0,5,10016
2017,49,住院,65+,基隆市,0,336,10017
2017,49,住院,65+,新竹市,0,216,10018
2017,49,住院,65+,嘉義市,0,200,10020
2017,49,住院,65+,台北市,0,2801,63000
2017,49,住院,65+,高雄市,0,1110,64000
2017,49,住院,65+,新北市,0,872,65000
2017,49,住院,65+,台中市,0,1044,66000
2017,49,住院,65+,台南市,0,801,67000
2017,49,住院,65+,桃園市,0,1380,68000
2017,49,住院,7~12,宜蘭縣,0,15,10002
2017,49,住院,7~12,新竹縣,0,2,10004
2017,49,住院,7~12,苗栗縣,0,7,10005
2017,49,住院,7~12,彰化縣,0,28,10007
2017,49,住院,7~12,南投縣,0,3,10008
2017,49,住院,7~12,雲林縣,0,5,10009
2017,49,住院,7~12,嘉義縣,0,12,10010
2017,49,住院,7~12,屏東縣,1,18,10013
2017,49,住院,7~12,花蓮縣,0,8,10015
2017,49,住院,7~12,基隆市,0,11,10017
2017,49,住院,7~12,新竹市,0,8,10018
2017,49,住院,7~12,嘉義市,0,4,10020
2017,49,住院,7~12,台北市,0,83,63000
2017,49,住院,7~12,高雄市,0,43,64000
2017,49,住院,7~12,新北市,0,17,65000
2017,49,住院,7~12,台中市,0,51,66000
2017,49,住院,7~12,台南市,0,10,67000
2017,49,住院,7~12,桃園市,0,55,68000
2017,49,門診,0~2,連江縣,0,39,09007
2017,49,門診,0~2,金門縣,2,719,09020
2017,49,門診,0~2,宜蘭縣,31,3511,10002
2017,49,門診,0~2,新竹縣,30,4712,10004
2017,49,門診,0~2,苗栗縣,9,3613,10005
2017,49,門診,0~2,彰化縣,39,10297,10007
2017,49,門診,0~2,南投縣,15,4210,10008
2017,49,門診,0~2,雲林縣,19,4951,10009
2017,49,門診,0~2,嘉義縣,4,1960,10010
2017,49,門診,0~2,屏東縣,17,6113,10013
2017,49,門診,0~2,台東縣,15,1236,10014
2017,49,門診,0~2,花蓮縣,8,2414,10015
2017,49,門診,0~2,澎湖縣,1,556,10016
2017,49,門診,0~2,基隆市,20,2312,10017
2017,49,門診,0~2,新竹市,30,5369,10018
2017,49,門診,0~2,嘉義市,24,3616,10020
2017,49,門診,0~2,台北市,98,17491,63000
2017,49,門診,0~2,高雄市,88,22539,64000
2017,49,門診,0~2,新北市,193,34951,65000
2017,49,門診,0~2,台中市,126,27191,66000
2017,49,門診,0~2,台南市,62,14387,67000
2017,49,門診,0~2,桃園市,119,18018,68000
2017,49,門診,13~15,連江縣,0,22,09007
2017,49,門診,13~15,金門縣,0,351,09020
2017,49,門診,13~15,宜蘭縣,2,1682,10002
2017,49,門診,13~15,新竹縣,5,1735,10004
2017,49,門診,13~15,苗栗縣,1,1597,10005
2017,49,門診,13~15,彰化縣,3,5017,10007
2017,49,門診,13~15,南投縣,4,1861,10008
2017,49,門診,13~15,雲林縣,2,2674,10009
2017,49,門診,13~15,嘉義縣,1,1462,10010
2017,49,門診,13~15,屏東縣,3,3364,10013
2017,49,門診,13~15,台東縣,1,671,10014
2017,49,門診,13~15,花蓮縣,0,1323,10015
2017,49,門診,13~15,澎湖縣,0,392,10016
2017,49,門診,13~15,基隆市,5,1383,10017
2017,49,門診,13~15,新竹市,0,2042,10018
2017,49,門診,13~15,嘉義市,0,1857,10020
2017,49,門診,13~15,台北市,10,9241,63000
2017,49,門診,13~15,高雄市,8,10267,64000
2017,49,門診,13~15,新北市,21,16200,65000
2017,49,門診,13~15,台中市,18,10730,66000
2017,49,門診,13~15,台南市,1,6697,67000
2017,49,門診,13~15,桃園市,5,8309,68000
2017,49,門診,16~18,連江縣,0,14,09007
2017,49,門診,16~18,金門縣,0,347,09020
2017,49,門診,16~18,宜蘭縣,2,1676,10002
2017,49,門診,16~18,新竹縣,1,1770,10004
2017,49,門診,16~18,苗栗縣,0,1876,10005
2017,49,門診,16~18,彰化縣,4,5325,10007
2017,49,門診,16~18,南投縣,0,1912,10008
2017,49,門診,16~18,雲林縣,0,2955,10009
2017,49,門診,16~18,嘉義縣,1,1609,10010
2017,49,門診,16~18,屏東縣,0,3328,10013
2017,49,門診,16~18,台東縣,1,631,10014
2017,49,門診,16~18,花蓮縣,0,1305,10015
2017,49,門診,16~18,澎湖縣,0,460,10016
2017,49,門診,16~18,基隆市,3,1656,10017
2017,49,門診,16~18,新竹市,0,2232,10018
2017,49,門診,16~18,嘉義市,0,2310,10020
2017,49,門診,16~18,台北市,6,10845,63000
2017,49,門診,16~18,高雄市,2,12546,64000
2017,49,門診,16~18,新北市,11,17427,65000
2017,49,門診,16~18,台中市,8,13767,66000
2017,49,門診,16~18,台南市,3,7636,67000
2017,49,門診,16~18,桃園市,6,9541,68000
2017,49,門診,19~24,連江縣,0,111,09007
2017,49,門診,19~24,金門縣,0,818,09020
2017,49,門診,19~24,宜蘭縣,0,3073,10002
2017,49,門診,19~24,新竹縣,0,3090,10004
2017,49,門診,19~24,苗栗縣,1,3203,10005
2017,49,門診,19~24,彰化縣,1,9477,10007
2017,49,門診,19~24,南投縣,0,3249,10008
2017,49,門診,19~24,雲林縣,0,4817,10009
2017,49,門診,19~24,嘉義縣,0,2738,10010
2017,49,門診,19~24,屏東縣,0,6355,10013
2017,49,門診,19~24,台東縣,0,1087,10014
2017,49,門診,19~24,花蓮縣,0,2625,10015
2017,49,門診,19~24,澎湖縣,0,932,10016
2017,49,門診,19~24,基隆市,0,2995,10017
2017,49,門診,19~24,新竹市,1,5100,10018
2017,49,門診,19~24,嘉義市,0,3936,10020
2017,49,門診,19~24,台北市,6,26985,63000
2017,49,門診,19~24,高雄市,6,27365,64000
2017,49,門診,19~24,新北市,10,34734,65000
2017,49,門診,19~24,台中市,3,30063,66000
2017,49,門診,19~24,台南市,2,17739,67000
2017,49,門診,19~24,桃園市,2,17649,68000
2017,49,門診,25~64,連江縣,0,611,09007
2017,49,門診,25~64,金門縣,0,8127,09020
2017,49,門診,25~64,宜蘭縣,3,43379,10002
2017,49,門診,25~64,新竹縣,0,37750,10004
2017,49,門診,25~64,苗栗縣,1,44549,10005
2017,49,門診,25~64,彰化縣,1,121120,10007
2017,49,門診,25~64,南投縣,0,45997,10008
2017,49,門診,25~64,雲林縣,0,63776,10009
2017,49,門診,25~64,嘉義縣,0,37066,10010
2017,49,門診,25~64,屏東縣,0,81419,10013
2017,49,門診,25~64,台東縣,4,18487,10014
2017,49,門診,25~64,花蓮縣,0,33926,10015
2017,49,門診,25~64,澎湖縣,1,13629,10016
2017,49,門診,25~64,基隆市,1,40309,10017
2017,49,門診,25~64,新竹市,7,59136,10018
2017,49,門診,25~64,嘉義市,5,50522,10020
2017,49,門診,25~64,台北市,23,343504,63000
2017,49,門診,25~64,高雄市,17,333664,64000
2017,49,門診,25~64,新北市,49,404482,65000
2017,49,門診,25~64,台中市,15,296645,66000
2017,49,門診,25~64,台南市,6,197288,67000
2017,49,門診,25~64,桃園市,16,207022,68000
2017,49,門診,3~6,連江縣,0,27,09007
2017,49,門診,3~6,金門縣,6,972,09020
2017,49,門診,3~6,宜蘭縣,36,4794,10002
2017,49,門診,3~6,新竹縣,27,6467,10004
2017,49,門診,3~6,苗栗縣,18,5344,10005
2017,49,門診,3~6,彰化縣,28,14338,10007
2017,49,門診,3~6,南投縣,15,5923,10008
2017,49,門診,3~6,雲林縣,39,7458,10009
2017,49,門診,3~6,嘉義縣,7,2934,10010
2017,49,門診,3~6,屏東縣,13,8492,10013
2017,49,門診,3~6,台東縣,3,1698,10014
2017,49,門診,3~6,花蓮縣,14,3313,10015
2017,49,門診,3~6,澎湖縣,1,957,10016
2017,49,門診,3~6,基隆市,40,3354,10017
2017,49,門診,3~6,新竹市,27,7713,10018
2017,49,門診,3~6,嘉義市,34,5254,10020
2017,49,門診,3~6,台北市,142,25238,63000
2017,49,門診,3~6,高雄市,116,30853,64000
2017,49,門診,3~6,新北市,270,50116,65000
2017,49,門診,3~6,台中市,135,38014,66000
2017,49,門診,3~6,台南市,78,20739,67000
2017,49,門診,3~6,桃園市,158,25572,68000
2017,49,門診,65+,連江縣,0,228,09007
2017,49,門診,65+,金門縣,0,3697,09020
2017,49,門診,65+,宜蘭縣,0,27702,10002
2017,49,門診,65+,新竹縣,0,14241,10004
2017,49,門診,65+,苗栗縣,0,25462,10005
2017,49,門診,65+,彰化縣,0,64156,10007
2017,49,門診,65+,南投縣,0,28989,10008
2017,49,門診,65+,雲林縣,0,40312,10009
2017,49,門診,65+,嘉義縣,0,29215,10010
2017,49,門診,65+,屏東縣,0,51668,10013
2017,49,門診,65+,台東縣,0,11487,10014
2017,49,門診,65+,花蓮縣,0,19435,10015
2017,49,門診,65+,澎湖縣,0,8381,10016
2017,49,門診,65+,基隆市,0,21399,10017
2017,49,門診,65+,新竹市,0,21378,10018
2017,49,門診,65+,嘉義市,0,26558,10020
2017,49,門診,65+,台北市,2,185511,63000
2017,49,門診,65+,高雄市,2,163952,64000
2017,49,門診,65+,新北市,0,146931,65000
2017,49,門診,65+,台中市,0,115034,66000
2017,49,門診,65+,台南市,0,91986,67000
2017,49,門診,65+,桃園市,0,75045,68000
2017,49,門診,7~12,連江縣,0,36,09007
2017,49,門診,7~12,金門縣,0,772,09020
2017,49,門診,7~12,宜蘭縣,6,3777,10002
2017,49,門診,7~12,新竹縣,2,4469,10004
2017,49,門診,7~12,苗栗縣,5,3490,10005
2017,49,門診,7~12,彰化縣,14,10467,10007
2017,49,門診,7~12,南投縣,5,4146,10008
2017,49,門診,7~12,雲林縣,5,5738,10009
2017,49,門診,7~12,嘉義縣,8,2822,10010
2017,49,門診,7~12,屏東縣,9,6474,10013
2017,49,門診,7~12,台東縣,6,1354,10014
2017,49,門診,7~12,花蓮縣,5,2752,10015
2017,49,門診,7~12,澎湖縣,0,894,10016
2017,49,門診,7~12,基隆市,7,2681,10017
2017,49,門診,7~12,新竹市,8,5014,10018
2017,49,門診,7~12,嘉義市,8,3933,10020
2017,49,門診,7~12,台北市,51,21072,63000
2017,49,門診,7~12,高雄市,38,23385,64000
2017,49,門診,7~12,新北市,83,36131,65000
2017,49,門診,7~12,台中市,62,25378,66000
2017,49,門診,7~12,台南市,31,15075,67000
2017,49,門診,7~12,桃園市,56,19418,68000
2017,50,住院,0~2,金門縣,0,1,09020
2017,50,住院,0~2,宜蘭縣,0,46,10002
2017,50,住院,0~2,新竹縣,0,9,10004
2017,50,住院,0~2,苗栗縣,0,8,10005
2017,50,住院,0~2,彰化縣,2,101,10007
2017,50,住院,0~2,南投縣,0,22,10008
2017,50,住院,0~2,雲林縣,0,9,10009
2017,50,住院,0~2,嘉義縣,1,23,10010
2017,50,住院,0~2,屏東縣,1,40,10013
2017,50,住院,0~2,花蓮縣,0,19,10015
2017,50,住院,0~2,基隆市,0,22,10017
2017,50,住院,0~2,新竹市,1,26,10018
2017,50,住院,0~2,嘉義市,0,14,10020
2017,50,住院,0~2,台北市,0,152,63000
2017,50,住院,0~2,高雄市,2,94,64000
2017,50,住院,0~2,新北市,3,55,65000
2017,50,住院,0~2,台中市,4,143,66000
2017,50,住院,0~2,台南市,0,15,67000
2017,50,住院,0~2,桃園市,2,126,68000
2017,50,住院,13~15,宜蘭縣,0,11,10002
2017,50,住院,13~15,新竹縣,0,2,10004
2017,50,住院,13~15,苗栗縣,0,5,10005
2017,50,住院,13~15,彰化縣,0,21,10007
2017,50,住院,13~15,南投縣,0,3,10008
2017,50,住院,13~15,雲林縣,0,1,10009
2017,50,住院,13~15,嘉義縣,0,4,10010
2017,50,住院,13~15,屏東縣,0,7,10013
2017,50,住院,13~15,花蓮縣,0,5,10015
2017,50,住院,13~15,基隆市,0,1,10017
2017,50,住院,13~15,新竹市,0,1,10018
2017,50,住院,13~15,嘉義市,0,2,10020
2017,50,住院,13~15,台北市,0,44,63000
2017,50,住院,13~15,高雄市,0,23,64000
2017,50,住院,13~15,新北市,0,10,65000
2017,50,住院,13~15,台中市,0,37,66000
2017,50,住院,13~15,台南市,0,7,67000
2017,50,住院,13~15,桃園市,0,30,68000
2017,50,住院,16~18,宜蘭縣,0,6,10002
2017,50,住院,16~18,新竹縣,0,7,10004
2017,50,住院,16~18,苗栗縣,0,6,10005
2017,50,住院,16~18,彰化縣,0,32,10007
2017,50,住院,16~18,南投縣,0,1,10008
2017,50,住院,16~18,雲林縣,0,6,10009
2017,50,住院,16~18,嘉義縣,0,2,10010
2017,50,住院,16~18,屏東縣,0,9,10013
2017,50,住院,16~18,花蓮縣,0,10,10015
2017,50,住院,16~18,基隆市,0,8,10017
2017,50,住院,16~18,新竹市,0,4,10018
