年,週,就診類別,年齡別,縣市,其他肺炎健保就診人次,健保就診總人次,縣市別代碼
2016,02,門診,19~24,花蓮縣,11,2483,10015
2016,02,門診,19~24,澎湖縣,1,937,10016
2016,02,門診,19~24,基隆市,12,3170,10017
2016,02,門診,19~24,新竹市,7,4535,10018
2016,02,門診,19~24,嘉義市,7,3703,10020
2016,02,門診,19~24,台北市,61,25369,63000
2016,02,門診,19~24,高雄市,42,24619,64000
2016,02,門診,19~24,新北市,121,34251,65000
2016,02,門診,19~24,台中市,262,30117,66000
2016,02,門診,19~24,台南市,86,17386,67000
2016,02,門診,19~24,桃園市,42,17945,68000
2016,02,門診,25~64,連江縣,2,680,09007
2016,02,門診,25~64,金門縣,5,7402,09020
2016,02,門診,25~64,宜蘭縣,188,37143,10002
2016,02,門診,25~64,新竹縣,105,37561,10004
2016,02,門診,25~64,苗栗縣,99,43571,10005
2016,02,門診,25~64,彰化縣,433,122062,10007
2016,02,門診,25~64,南投縣,91,40568,10008
2016,02,門診,25~64,雲林縣,186,64120,10009
2016,02,門診,25~64,嘉義縣,168,35809,10010
2016,02,門診,25~64,屏東縣,174,73191,10013
2016,02,門診,25~64,台東縣,34,18380,10014
2016,02,門診,25~64,花蓮縣,191,34364,10015
2016,02,門診,25~64,澎湖縣,8,12288,10016
2016,02,門診,25~64,基隆市,263,41410,10017
2016,02,門診,25~64,新竹市,192,56919,10018
2016,02,門診,25~64,嘉義市,112,44987,10020
2016,02,門診,25~64,台北市,1161,337575,63000
2016,02,門診,25~64,高雄市,766,294417,64000
2016,02,門診,25~64,新北市,1716,392133,65000
2016,02,門診,25~64,台中市,2629,308401,66000
2016,02,門診,25~64,台南市,1177,196556,67000
2016,02,門診,25~64,桃園市,672,206521,68000
2016,02,門診,3~6,連江縣,0,28,09007
2016,02,門診,3~6,金門縣,6,895,09020
2016,02,門診,3~6,宜蘭縣,101,4701,10002
2016,02,門診,3~6,新竹縣,91,6663,10004
2016,02,門診,3~6,苗栗縣,152,5513,10005
2016,02,門診,3~6,彰化縣,446,14744,10007
2016,02,門診,3~6,南投縣,47,5420,10008
2016,02,門診,3~6,雲林縣,163,7541,10009
2016,02,門診,3~6,嘉義縣,69,3248,10010
2016,02,門診,3~6,屏東縣,204,8265,10013
2016,02,門診,3~6,台東縣,60,1663,10014
2016,02,門診,3~6,花蓮縣,113,3226,10015
2016,02,門診,3~6,澎湖縣,9,949,10016
2016,02,門診,3~6,基隆市,117,3487,10017
2016,02,門診,3~6,新竹市,178,7298,10018
2016,02,門診,3~6,嘉義市,69,4845,10020
2016,02,門診,3~6,台北市,559,24356,63000
2016,02,門診,3~6,高雄市,829,28787,64000
2016,02,門診,3~6,新北市,835,48799,65000
2016,02,門診,3~6,台中市,1314,37576,66000
2016,02,門診,3~6,台南市,841,20981,67000
2016,02,門診,3~6,桃園市,666,24569,68000
2016,02,門診,65+,連江縣,1,296,09007
2016,02,門診,65+,金門縣,6,3407,09020
2016,02,門診,65+,宜蘭縣,148,22228,10002
2016,02,門診,65+,新竹縣,35,13544,10004
2016,02,門診,65+,苗栗縣,120,25098,10005
2016,02,門診,65+,彰化縣,369,63015,10007
2016,02,門診,65+,南投縣,132,24483,10008
2016,02,門診,65+,雲林縣,216,39745,10009
2016,02,門診,65+,嘉義縣,167,29079,10010
2016,02,門診,65+,屏東縣,182,48226,10013
2016,02,門診,65+,台東縣,59,11777,10014
2016,02,門診,65+,花蓮縣,121,20171,10015
2016,02,門診,65+,澎湖縣,8,8064,10016
2016,02,門診,65+,基隆市,164,21912,10017
2016,02,門診,65+,新竹市,150,21171,10018
2016,02,門診,65+,嘉義市,79,22971,10020
2016,02,門診,65+,台北市,1133,183146,63000
2016,02,門診,65+,高雄市,573,142759,64000
2016,02,門診,65+,新北市,646,130509,65000
2016,02,門診,65+,台中市,921,121365,66000
2016,02,門診,65+,台南市,698,91995,67000
2016,02,門診,65+,桃園市,507,76877,68000
2016,02,門診,7~12,連江縣,0,26,09007
2016,02,門診,7~12,金門縣,0,812,09020
2016,02,門診,7~12,宜蘭縣,50,3669,10002
2016,02,門診,7~12,新竹縣,48,5646,10004
2016,02,門診,7~12,苗栗縣,74,4354,10005
2016,02,門診,7~12,彰化縣,214,12962,10007
2016,02,門診,7~12,南投縣,26,4884,10008
2016,02,門診,7~12,雲林縣,68,6559,10009
2016,02,門診,7~12,嘉義縣,66,3245,10010
2016,02,門診,7~12,屏東縣,88,6880,10013
2016,02,門診,7~12,台東縣,19,1389,10014
2016,02,門診,7~12,花蓮縣,30,2471,10015
2016,02,門診,7~12,澎湖縣,2,1068,10016
2016,02,門診,7~12,基隆市,71,3096,10017
2016,02,門診,7~12,新竹市,96,6267,10018
2016,02,門診,7~12,嘉義市,20,3974,10020
2016,02,門診,7~12,台北市,271,22043,63000
2016,02,門診,7~12,高雄市,355,25589,64000
2016,02,門診,7~12,新北市,433,42134,65000
2016,02,門診,7~12,台中市,780,31252,66000
2016,02,門診,7~12,台南市,486,19462,67000
2016,02,門診,7~12,桃園市,236,21192,68000
2016,02,門診,不詳,連江縣,0,1,09007
2016,02,門診,不詳,金門縣,0,1,09020
2016,02,門診,不詳,宜蘭縣,0,3,10002
2016,02,門診,不詳,新竹縣,0,1,10004
2016,02,門診,不詳,彰化縣,0,3,10007
2016,02,門診,不詳,南投縣,0,1,10008
2016,02,門診,不詳,雲林縣,0,1,10009
2016,02,門診,不詳,屏東縣,0,1,10013
2016,02,門診,不詳,花蓮縣,0,1,10015
2016,02,門診,不詳,基隆市,0,3,10017
2016,02,門診,不詳,台北市,0,12,63000
2016,02,門診,不詳,高雄市,0,3,64000
2016,02,門診,不詳,新北市,0,8,65000
2016,02,門診,不詳,台中市,0,6,66000
2016,02,門診,不詳,台南市,0,4,67000
2016,02,門診,不詳,桃園市,0,6,68000
2016,03,住院,0~2,金門縣,0,3,09020
2016,03,住院,0~2,宜蘭縣,1,36,10002
2016,03,住院,0~2,新竹縣,3,5,10004
2016,03,住院,0~2,苗栗縣,4,10,10005
2016,03,住院,0~2,彰化縣,13,67,10007
2016,03,住院,0~2,南投縣,0,8,10008
2016,03,住院,0~2,雲林縣,1,16,10009
2016,03,住院,0~2,嘉義縣,0,4,10010
2016,03,住院,0~2,屏東縣,1,3,10013
2016,03,住院,0~2,台東縣,1,1,10014
2016,03,住院,0~2,花蓮縣,0,5,10015
2016,03,住院,0~2,基隆市,4,12,10017
2016,03,住院,0~2,新竹市,2,21,10018
2016,03,住院,0~2,嘉義市,0,7,10020
2016,03,住院,0~2,台北市,19,155,63000
2016,03,住院,0~2,高雄市,3,34,64000
2016,03,住院,0~2,新北市,18,50,65000
2016,03,住院,0~2,台中市,7,98,66000
2016,03,住院,0~2,台南市,2,27,67000
2016,03,住院,0~2,桃園市,5,50,68000
2016,03,住院,13~15,宜蘭縣,1,9,10002
2016,03,住院,13~15,新竹縣,0,1,10004
2016,03,住院,13~15,苗栗縣,2,3,10005
2016,03,住院,13~15,彰化縣,1,15,10007
2016,03,住院,13~15,南投縣,1,12,10008
2016,03,住院,13~15,雲林縣,1,3,10009
2016,03,住院,13~15,嘉義縣,0,7,10010
2016,03,住院,13~15,屏東縣,0,7,10013
2016,03,住院,13~15,花蓮縣,1,5,10015
2016,03,住院,13~15,基隆市,0,8,10017
2016,03,住院,13~15,新竹市,0,10,10018
2016,03,住院,13~15,嘉義市,0,4,10020
2016,03,住院,13~15,台北市,3,79,63000
2016,03,住院,13~15,高雄市,1,28,64000
2016,03,住院,13~15,新北市,1,17,65000
2016,03,住院,13~15,台中市,6,27,66000
2016,03,住院,13~15,台南市,2,18,67000
2016,03,住院,13~15,桃園市,2,20,68000
2016,03,住院,16~18,宜蘭縣,0,7,10002
2016,03,住院,16~18,新竹縣,0,3,10004
2016,03,住院,16~18,苗栗縣,0,6,10005
2016,03,住院,16~18,彰化縣,1,15,10007
2016,03,住院,16~18,南投縣,0,10,10008
2016,03,住院,16~18,雲林縣,1,5,10009
2016,03,住院,16~18,嘉義縣,0,5,10010
2016,03,住院,16~18,屏東縣,1,12,10013
2016,03,住院,16~18,花蓮縣,0,1,10015
2016,03,住院,16~18,基隆市,1,6,10017
2016,03,住院,16~18,新竹市,1,12,10018
2016,03,住院,16~18,嘉義市,0,5,10020
2016,03,住院,16~18,台北市,0,84,63000
2016,03,住院,16~18,高雄市,1,43,64000
2016,03,住院,16~18,新北市,1,18,65000
2016,03,住院,16~18,台中市,2,44,66000
2016,03,住院,16~18,台南市,0,27,67000
2016,03,住院,16~18,桃園市,1,32,68000
2016,03,住院,19~24,金門縣,0,2,09020
2016,03,住院,19~24,宜蘭縣,0,21,10002
2016,03,住院,19~24,新竹縣,0,3,10004
2016,03,住院,19~24,苗栗縣,1,19,10005
2016,03,住院,19~24,彰化縣,2,86,10007
2016,03,住院,19~24,南投縣,1,13,10008
2016,03,住院,19~24,雲林縣,1,19,10009
2016,03,住院,19~24,嘉義縣,0,7,10010
2016,03,住院,19~24,屏東縣,1,25,10013
2016,03,住院,19~24,台東縣,0,2,10014
2016,03,住院,19~24,花蓮縣,0,15,10015
2016,03,住院,19~24,基隆市,1,16,10017
2016,03,住院,19~24,新竹市,0,34,10018
2016,03,住院,19~24,嘉義市,0,34,10020
2016,03,住院,19~24,台北市,13,309,63000
2016,03,住院,19~24,高雄市,2,148,64000
2016,03,住院,19~24,新北市,2,94,65000
2016,03,住院,19~24,台中市,2,162,66000
2016,03,住院,19~24,台南市,1,111,67000
2016,03,住院,19~24,桃園市,1,93,68000
2016,03,住院,25~64,金門縣,5,39,09020
2016,03,住院,25~64,宜蘭縣,10,300,10002
2016,03,住院,25~64,新竹縣,4,70,10004
2016,03,住院,25~64,苗栗縣,12,207,10005
2016,03,住院,25~64,彰化縣,30,921,10007
2016,03,住院,25~64,南投縣,7,140,10008
2016,03,住院,25~64,雲林縣,17,291,10009
2016,03,住院,25~64,嘉義縣,0,166,10010
2016,03,住院,25~64,屏東縣,4,220,10013
2016,03,住院,25~64,台東縣,0,5,10014
2016,03,住院,25~64,花蓮縣,8,177,10015
2016,03,住院,25~64,澎湖縣,0,4,10016
2016,03,住院,25~64,基隆市,7,200,10017
2016,03,住院,25~64,新竹市,5,451,10018
2016,03,住院,25~64,嘉義市,2,281,10020
2016,03,住院,25~64,台北市,195,4153,63000
2016,03,住院,25~64,高雄市,27,1585,64000
2016,03,住院,25~64,新北市,38,1114,65000
2016,03,住院,25~64,台中市,63,1953,66000
2016,03,住院,25~64,台南市,19,1220,67000
2016,03,住院,25~64,桃園市,16,1169,68000
2016,03,住院,3~6,金門縣,1,2,09020
2016,03,住院,3~6,宜蘭縣,3,33,10002
2016,03,住院,3~6,新竹縣,0,1,10004
2016,03,住院,3~6,苗栗縣,3,11,10005
2016,03,住院,3~6,彰化縣,24,75,10007
2016,03,住院,3~6,南投縣,0,7,10008
2016,03,住院,3~6,雲林縣,0,7,10009
2016,03,住院,3~6,嘉義縣,1,8,10010
2016,03,住院,3~6,屏東縣,0,5,10013
2016,03,住院,3~6,花蓮縣,4,7,10015
2016,03,住院,3~6,基隆市,5,15,10017
2016,03,住院,3~6,新竹市,7,16,10018
2016,03,住院,3~6,嘉義市,3,8,10020
2016,03,住院,3~6,台北市,33,155,63000
2016,03,住院,3~6,高雄市,11,50,64000
2016,03,住院,3~6,新北市,24,52,65000
2016,03,住院,3~6,台中市,33,127,66000
2016,03,住院,3~6,台南市,6,22,67000
2016,03,住院,3~6,桃園市,16,59,68000
2016,03,住院,65+,金門縣,1,19,09020
2016,03,住院,65+,宜蘭縣,17,237,10002
2016,03,住院,65+,新竹縣,6,64,10004
2016,03,住院,65+,苗栗縣,13,196,10005
2016,03,住院,65+,彰化縣,99,755,10007
2016,03,住院,65+,南投縣,29,147,10008
2016,03,住院,65+,雲林縣,30,300,10009
2016,03,住院,65+,嘉義縣,5,160,10010
2016,03,住院,65+,屏東縣,8,173,10013
2016,03,住院,65+,台東縣,0,5,10014
2016,03,住院,65+,花蓮縣,13,111,10015
2016,03,住院,65+,澎湖縣,0,1,10016
2016,03,住院,65+,基隆市,15,162,10017
2016,03,住院,65+,新竹市,15,310,10018
2016,03,住院,65+,嘉義市,0,139,10020
2016,03,住院,65+,台北市,266,2864,63000
2016,03,住院,65+,高雄市,42,871,64000
2016,03,住院,65+,新北市,95,580,65000
2016,03,住院,65+,台中市,132,1209,66000
2016,03,住院,65+,台南市,33,766,67000
2016,03,住院,65+,桃園市,57,675,68000
2016,03,住院,7~12,宜蘭縣,2,31,10002
2016,03,住院,7~12,新竹縣,1,4,10004
2016,03,住院,7~12,苗栗縣,4,13,10005
2016,03,住院,7~12,彰化縣,13,58,10007
2016,03,住院,7~12,南投縣,1,4,10008
2016,03,住院,7~12,雲林縣,2,4,10009
2016,03,住院,7~12,嘉義縣,0,8,10010
2016,03,住院,7~12,屏東縣,0,6,10013
2016,03,住院,7~12,花蓮縣,0,4,10015
2016,03,住院,7~12,基隆市,6,11,10017
2016,03,住院,7~12,新竹市,5,13,10018
2016,03,住院,7~12,嘉義市,0,2,10020
2016,03,住院,7~12,台北市,23,174,63000
2016,03,住院,7~12,高雄市,8,57,64000
2016,03,住院,7~12,新北市,13,34,65000
2016,03,住院,7~12,台中市,16,95,66000
2016,03,住院,7~12,台南市,4,29,67000
2016,03,住院,7~12,桃園市,8,42,68000
2016,03,住院,不詳,彰化縣,0,1,10007
2016,03,住院,不詳,台北市,0,1,63000
2016,03,住院,不詳,高雄市,0,1,64000
2016,03,住院,不詳,新北市,0,1,65000
2016,03,門診,0~2,連江縣,0,21,09007
2016,03,門診,0~2,金門縣,2,407,09020
2016,03,門診,0~2,宜蘭縣,27,2241,10002
2016,03,門診,0~2,新竹縣,42,3344,10004
2016,03,門診,0~2,苗栗縣,28,2908,10005
2016,03,門診,0~2,彰化縣,178,7627,10007
2016,03,門診,0~2,南投縣,43,2685,10008
2016,03,門診,0~2,雲林縣,90,3531,10009
2016,03,門診,0~2,嘉義縣,13,1359,10010
2016,03,門診,0~2,屏東縣,81,4046,10013
2016,03,門診,0~2,台東縣,33,818,10014
2016,03,門診,0~2,花蓮縣,56,1677,10015
2016,03,門診,0~2,澎湖縣,4,463,10016
2016,03,門診,0~2,基隆市,35,1630,10017
2016,03,門診,0~2,新竹市,73,4176,10018
2016,03,門診,0~2,嘉義市,10,2296,10020
2016,03,門診,0~2,台北市,205,12074,63000
2016,03,門診,0~2,高雄市,297,15795,64000
2016,03,門診,0~2,新北市,294,22902,65000
2016,03,門診,0~2,台中市,506,18807,66000
2016,03,門診,0~2,台南市,308,10712,67000
2016,03,門診,0~2,桃園市,200,12598,68000
2016,03,門診,13~15,連江縣,0,19,09007
2016,03,門診,13~15,金門縣,4,355,09020
2016,03,門診,13~15,宜蘭縣,12,1920,10002
2016,03,門診,13~15,新竹縣,7,2160,10004
2016,03,門診,13~15,苗栗縣,15,1984,10005
2016,03,門診,13~15,彰化縣,29,5617,10007
2016,03,門診,13~15,南投縣,19,2378,10008
2016,03,門診,13~15,雲林縣,25,3277,10009
2016,03,門診,13~15,嘉義縣,17,1835,10010
2016,03,門診,13~15,屏東縣,12,3247,10013
2016,03,門診,13~15,台東縣,1,683,10014
2016,03,門診,13~15,花蓮縣,10,1179,10015
2016,03,門診,13~15,澎湖縣,0,518,10016
2016,03,門診,13~15,基隆市,19,1423,10017
2016,03,門診,13~15,新竹市,11,2466,10018
2016,03,門診,13~15,嘉義市,2,1823,10020
2016,03,門診,13~15,台北市,50,10466,63000
2016,03,門診,13~15,高雄市,67,11872,64000
2016,03,門診,13~15,新北市,131,17293,65000
2016,03,門診,13~15,台中市,238,13975,66000
2016,03,門診,13~15,台南市,127,8864,67000
2016,03,門診,13~15,桃園市,63,9465,68000
2016,03,門診,16~18,連江縣,0,18,09007
2016,03,門診,16~18,金門縣,0,304,09020
2016,03,門診,16~18,宜蘭縣,16,1607,10002
2016,03,門診,16~18,新竹縣,5,1815,10004
2016,03,門診,16~18,苗栗縣,10,1739,10005
2016,03,門診,16~18,彰化縣,34,5755,10007
2016,03,門診,16~18,南投縣,3,2155,10008
2016,03,門診,16~18,雲林縣,15,3217,10009
2016,03,門診,16~18,嘉義縣,14,1620,10010
2016,03,門診,16~18,屏東縣,15,3267,10013
2016,03,門診,16~18,台東縣,4,791,10014
2016,03,門診,16~18,花蓮縣,11,1266,10015
2016,03,門診,16~18,澎湖縣,1,524,10016
2016,03,門診,16~18,基隆市,15,1526,10017
2016,03,門診,16~18,新竹市,4,2020,10018
2016,03,門診,16~18,嘉義市,5,2067,10020
2016,03,門診,16~18,台北市,45,9870,63000
2016,03,門診,16~18,高雄市,30,11654,64000
2016,03,門診,16~18,新北市,84,15641,65000
2016,03,門診,16~18,台中市,164,12891,66000
2016,03,門診,16~18,台南市,67,8248,67000
2016,03,門診,16~18,桃園市,24,8703,68000
2016,03,門診,19~24,連江縣,4,164,09007
2016,03,門診,19~24,金門縣,0,769,09020
2016,03,門診,19~24,宜蘭縣,9,3470,10002
2016,03,門診,19~24,新竹縣,5,3537,10004
2016,03,門診,19~24,苗栗縣,5,3693,10005
2016,03,門診,19~24,彰化縣,30,11398,10007
2016,03,門診,19~24,南投縣,9,3585,10008
2016,03,門診,19~24,雲林縣,14,5565,10009
2016,03,門診,19~24,嘉義縣,14,2881,10010
2016,03,門診,19~24,屏東縣,10,6363,10013
2016,03,門診,19~24,台東縣,1,1456,10014
2016,03,門診,19~24,花蓮縣,17,2957,10015
2016,03,門診,19~24,澎湖縣,0,1083,10016
2016,03,門診,19~24,基隆市,9,3325,10017
2016,03,門診,19~24,新竹市,9,4914,10018
2016,03,門診,19~24,嘉義市,5,4306,10020
2016,03,門診,19~24,台北市,76,26155,63000
2016,03,門診,19~24,高雄市,47,27397,64000
2016,03,門診,19~24,新北市,123,34881,65000
2016,03,門診,19~24,台中市,255,32149,66000
2016,03,門診,19~24,台南市,95,19406,67000
2016,03,門診,19~24,桃園市,50,18756,68000
2016,03,門診,25~64,連江縣,5,773,09007
2016,03,門診,25~64,金門縣,5,7489,09020
2016,03,門診,25~64,宜蘭縣,184,37678,10002
2016,03,門診,25~64,新竹縣,116,39028,10004
2016,03,門診,25~64,苗栗縣,98,44432,10005
2016,03,門診,25~64,彰化縣,497,122971,10007
2016,03,門診,25~64,南投縣,111,42874,10008
2016,03,門診,25~64,雲林縣,247,65788,10009
2016,03,門診,25~64,嘉義縣,174,35369,10010
2016,03,門診,25~64,屏東縣,162,75888,10013
2016,03,門診,25~64,台東縣,40,18618,10014
2016,03,門診,25~64,花蓮縣,198,34861,10015
2016,03,門診,25~64,澎湖縣,11,12903,10016
2016,03,門診,25~64,基隆市,224,39761,10017
2016,03,門診,25~64,新竹市,198,58604,10018
2016,03,門診,25~64,嘉義市,91,46013,10020
2016,03,門診,25~64,台北市,1283,333703,63000
2016,03,門診,25~64,高雄市,777,308442,64000
2016,03,門診,25~64,新北市,1788,383540,65000
2016,03,門診,25~64,台中市,2706,318358,66000
2016,03,門診,25~64,台南市,1272,205815,67000
2016,03,門診,25~64,桃園市,717,202517,68000
2016,03,門診,3~6,連江縣,1,38,09007
2016,03,門診,3~6,金門縣,6,874,09020
2016,03,門診,3~6,宜蘭縣,107,4726,10002
2016,03,門診,3~6,新竹縣,133,7014,10004
2016,03,門診,3~6,苗栗縣,142,5931,10005
2016,03,門診,3~6,彰化縣,508,16043,10007
2016,03,門診,3~6,南投縣,76,5707,10008
2016,03,門診,3~6,雲林縣,192,7945,10009
2016,03,門診,3~6,嘉義縣,78,3316,10010
2016,03,門診,3~6,屏東縣,183,8595,10013
2016,03,門診,3~6,台東縣,79,1632,10014
2016,03,門診,3~6,花蓮縣,110,3459,10015
2016,03,門診,3~6,澎湖縣,14,994,10016
2016,03,門診,3~6,基隆市,112,3480,10017
2016,03,門診,3~6,新竹市,175,7673,10018
2016,03,門診,3~6,嘉義市,50,5327,10020
2016,03,門診,3~6,台北市,644,25707,63000
2016,03,門診,3~6,高雄市,884,32068,64000
2016,03,門診,3~6,新北市,909,50696,65000
2016,03,門診,3~6,台中市,1483,41408,66000
2016,03,門診,3~6,台南市,1008,23558,67000
2016,03,門診,3~6,桃園市,672,25731,68000
2016,03,門診,65+,連江縣,2,241,09007
2016,03,門診,65+,金門縣,6,3387,09020
2016,03,門診,65+,宜蘭縣,153,22254,10002
2016,03,門診,65+,新竹縣,45,13766,10004
2016,03,門診,65+,苗栗縣,109,25008,10005
2016,03,門診,65+,彰化縣,411,63252,10007
2016,03,門診,65+,南投縣,157,26032,10008
2016,03,門診,65+,雲林縣,268,41419,10009
2016,03,門診,65+,嘉義縣,129,28498,10010
2016,03,門診,65+,屏東縣,203,50434,10013
2016,03,門診,65+,台東縣,52,12077,10014
2016,03,門診,65+,花蓮縣,126,20681,10015
2016,03,門診,65+,澎湖縣,12,8219,10016
2016,03,門診,65+,基隆市,150,19905,10017
2016,03,門診,65+,新竹市,173,20432,10018
2016,03,門診,65+,嘉義市,92,22229,10020
2016,03,門診,65+,台北市,1218,173305,63000
2016,03,門診,65+,高雄市,536,147466,64000
2016,03,門診,65+,新北市,648,124192,65000
2016,03,門診,65+,台中市,911,121553,66000
2016,03,門診,65+,台南市,725,94566,67000
2016,03,門診,65+,桃園市,523,71667,68000
2016,03,門診,7~12,連江縣,0,43,09007
2016,03,門診,7~12,金門縣,4,846,09020
2016,03,門診,7~12,宜蘭縣,48,4111,10002
2016,03,門診,7~12,新竹縣,73,6590,10004
2016,03,門診,7~12,苗栗縣,91,4922,10005
2016,03,門診,7~12,彰化縣,232,15073,10007
2016,03,門診,7~12,南投縣,51,5652,10008
2016,03,門診,7~12,雲林縣,103,7199,10009
2016,03,門診,7~12,嘉義縣,53,3623,10010
2016,03,門診,7~12,屏東縣,89,8059,10013
2016,03,門診,7~12,台東縣,20,1463,10014
2016,03,門診,7~12,花蓮縣,41,2877,10015
2016,03,門診,7~12,澎湖縣,5,1119,10016
2016,03,門診,7~12,基隆市,79,3363,10017
2016,03,門診,7~12,新竹市,120,7174,10018
2016,03,門診,7~12,嘉義市,18,4832,10020
2016,03,門診,7~12,台北市,314,26404,63000
2016,03,門診,7~12,高雄市,437,31581,64000
2016,03,門診,7~12,新北市,564,47560,65000
2016,03,門診,7~12,台中市,965,37614,66000
2016,03,門診,7~12,台南市,615,25864,67000
2016,03,門診,7~12,桃園市,325,25158,68000
2016,03,門診,不詳,連江縣,0,1,09007
2016,03,門診,不詳,金門縣,0,2,09020
2016,03,門診,不詳,苗栗縣,0,1,10005
2016,03,門診,不詳,彰化縣,0,4,10007
2016,03,門診,不詳,嘉義縣,0,2,10010
2016,03,門診,不詳,台東縣,0,1,10014
2016,03,門診,不詳,花蓮縣,0,2,10015
2016,03,門診,不詳,台北市,1,22,63000
2016,03,門診,不詳,高雄市,0,3,64000
2016,03,門診,不詳,新北市,0,8,65000
2016,03,門診,不詳,台中市,1,9,66000
2016,03,門診,不詳,台南市,0,6,67000
2016,03,門診,不詳,桃園市,0,5,68000
2016,04,住院,0~2,金門縣,0,1,09020
2016,04,住院,0~2,宜蘭縣,0,32,10002
2016,04,住院,0~2,新竹縣,0,4,10004
2016,04,住院,0~2,苗栗縣,1,7,10005
2016,04,住院,0~2,彰化縣,14,61,10007
2016,04,住院,0~2,南投縣,2,12,10008
2016,04,住院,0~2,雲林縣,1,9,10009
2016,04,住院,0~2,嘉義縣,1,5,10010
2016,04,住院,0~2,屏東縣,1,10,10013
2016,04,住院,0~2,花蓮縣,0,4,10015
2016,04,住院,0~2,基隆市,2,17,10017
2016,04,住院,0~2,新竹市,0,22,10018
2016,04,住院,0~2,嘉義市,1,10,10020
2016,04,住院,0~2,台北市,22,167,63000
2016,04,住院,0~2,高雄市,3,37,64000
2016,04,住院,0~2,新北市,16,51,65000
2016,04,住院,0~2,台中市,14,91,66000
2016,04,住院,0~2,台南市,3,23,67000
2016,04,住院,0~2,桃園市,7,48,68000
2016,04,住院,13~15,宜蘭縣,0,13,10002
2016,04,住院,13~15,苗栗縣,1,4,10005
2016,04,住院,13~15,彰化縣,2,19,10007
2016,04,住院,13~15,南投縣,2,7,10008
