年,週,就診類別,年齡別,縣市,疱疹性咽峽炎健保就診人次,健保就診總人次,縣市別代碼
2022,03,門診,65+,高雄市,5,174889,64000
2022,03,門診,65+,新北市,2,169966,65000
2022,03,門診,65+,台中市,16,156764,66000
2022,03,門診,65+,台南市,8,107890,67000
2022,03,門診,65+,桃園市,0,70041,68000
2022,03,門診,7~12,連江縣,0,65,09007
2022,03,門診,7~12,金門縣,0,627,09020
2022,03,門診,7~12,宜蘭縣,1,2557,10002
2022,03,門診,7~12,新竹縣,1,4690,10004
2022,03,門診,7~12,苗栗縣,2,3366,10005
2022,03,門診,7~12,彰化縣,6,9445,10007
2022,03,門診,7~12,南投縣,1,3290,10008
2022,03,門診,7~12,雲林縣,0,4676,10009
2022,03,門診,7~12,嘉義縣,2,2097,10010
2022,03,門診,7~12,屏東縣,2,5154,10013
2022,03,門診,7~12,台東縣,2,1201,10014
2022,03,門診,7~12,花蓮縣,1,2044,10015
2022,03,門診,7~12,澎湖縣,0,714,10016
2022,03,門診,7~12,基隆市,1,1796,10017
2022,03,門診,7~12,新竹市,2,5423,10018
2022,03,門診,7~12,嘉義市,3,3233,10020
2022,03,門診,7~12,台北市,3,18681,63000
2022,03,門診,7~12,高雄市,6,21251,64000
2022,03,門診,7~12,新北市,6,30806,65000
2022,03,門診,7~12,台中市,10,25069,66000
2022,03,門診,7~12,台南市,7,13436,67000
2022,03,門診,7~12,桃園市,4,15155,68000
2022,03,門診,不詳,苗栗縣,0,1,10005
2022,03,門診,不詳,台北市,0,3,63000
2022,03,門診,不詳,高雄市,0,1,64000
2022,04,住院,0~2,金門縣,0,1,09020
2022,04,住院,0~2,宜蘭縣,0,17,10002
2022,04,住院,0~2,新竹縣,0,8,10004
2022,04,住院,0~2,苗栗縣,0,4,10005
2022,04,住院,0~2,彰化縣,0,42,10007
2022,04,住院,0~2,南投縣,0,7,10008
2022,04,住院,0~2,雲林縣,0,12,10009
2022,04,住院,0~2,嘉義縣,0,3,10010
2022,04,住院,0~2,屏東縣,0,14,10013
2022,04,住院,0~2,花蓮縣,0,4,10015
2022,04,住院,0~2,澎湖縣,0,1,10016
2022,04,住院,0~2,基隆市,0,5,10017
2022,04,住院,0~2,新竹市,0,12,10018
2022,04,住院,0~2,台北市,0,47,63000
2022,04,住院,0~2,高雄市,0,18,64000
2022,04,住院,0~2,新北市,1,33,65000
2022,04,住院,0~2,台中市,3,109,66000
2022,04,住院,0~2,台南市,0,12,67000
2022,04,住院,0~2,桃園市,0,16,68000
2022,04,住院,13~15,宜蘭縣,0,9,10002
2022,04,住院,13~15,新竹縣,0,3,10004
2022,04,住院,13~15,苗栗縣,0,5,10005
2022,04,住院,13~15,彰化縣,0,18,10007
2022,04,住院,13~15,南投縣,0,1,10008
2022,04,住院,13~15,雲林縣,0,5,10009
2022,04,住院,13~15,嘉義縣,0,6,10010
2022,04,住院,13~15,屏東縣,0,12,10013
2022,04,住院,13~15,台東縣,0,1,10014
2022,04,住院,13~15,花蓮縣,0,8,10015
2022,04,住院,13~15,基隆市,0,3,10017
2022,04,住院,13~15,新竹市,0,3,10018
2022,04,住院,13~15,嘉義市,0,6,10020
2022,04,住院,13~15,台北市,0,131,63000
2022,04,住院,13~15,高雄市,0,21,64000
2022,04,住院,13~15,新北市,0,32,65000
2022,04,住院,13~15,台中市,0,85,66000
2022,04,住院,13~15,台南市,0,8,67000
2022,04,住院,13~15,桃園市,0,26,68000
2022,04,住院,16~18,金門縣,0,4,09020
2022,04,住院,16~18,宜蘭縣,0,11,10002
2022,04,住院,16~18,新竹縣,0,6,10004
2022,04,住院,16~18,苗栗縣,0,5,10005
2022,04,住院,16~18,彰化縣,0,36,10007
2022,04,住院,16~18,南投縣,0,8,10008
2022,04,住院,16~18,雲林縣,0,4,10009
2022,04,住院,16~18,嘉義縣,0,8,10010
2022,04,住院,16~18,屏東縣,0,13,10013
2022,04,住院,16~18,台東縣,0,1,10014
2022,04,住院,16~18,花蓮縣,0,7,10015
2022,04,住院,16~18,基隆市,0,2,10017
2022,04,住院,16~18,新竹市,0,13,10018
2022,04,住院,16~18,嘉義市,0,6,10020
2022,04,住院,16~18,台北市,0,110,63000
2022,04,住院,16~18,高雄市,0,28,64000
2022,04,住院,16~18,新北市,0,33,65000
2022,04,住院,16~18,台中市,0,119,66000
2022,04,住院,16~18,台南市,0,19,67000
2022,04,住院,16~18,桃園市,0,36,68000
2022,04,住院,19~24,金門縣,0,1,09020
2022,04,住院,19~24,宜蘭縣,0,27,10002
2022,04,住院,19~24,新竹縣,0,32,10004
2022,04,住院,19~24,苗栗縣,0,16,10005
2022,04,住院,19~24,彰化縣,0,82,10007
2022,04,住院,19~24,南投縣,0,10,10008
2022,04,住院,19~24,雲林縣,0,34,10009
2022,04,住院,19~24,嘉義縣,0,19,10010
2022,04,住院,19~24,屏東縣,0,34,10013
2022,04,住院,19~24,台東縣,0,5,10014
2022,04,住院,19~24,花蓮縣,0,17,10015
2022,04,住院,19~24,澎湖縣,0,1,10016
2022,04,住院,19~24,基隆市,0,5,10017
2022,04,住院,19~24,新竹市,0,26,10018
2022,04,住院,19~24,嘉義市,0,20,10020
2022,04,住院,19~24,台北市,0,190,63000
2022,04,住院,19~24,高雄市,0,83,64000
2022,04,住院,19~24,新北市,0,85,65000
2022,04,住院,19~24,台中市,0,281,66000
2022,04,住院,19~24,台南市,0,41,67000
2022,04,住院,19~24,桃園市,0,112,68000
2022,04,住院,25~64,金門縣,0,33,09020
2022,04,住院,25~64,宜蘭縣,0,336,10002
2022,04,住院,25~64,新竹縣,0,589,10004
2022,04,住院,25~64,苗栗縣,0,233,10005
2022,04,住院,25~64,彰化縣,0,1166,10007
2022,04,住院,25~64,南投縣,0,146,10008
2022,04,住院,25~64,雲林縣,0,459,10009
2022,04,住院,25~64,嘉義縣,0,298,10010
2022,04,住院,25~64,屏東縣,0,348,10013
2022,04,住院,25~64,台東縣,0,54,10014
2022,04,住院,25~64,花蓮縣,0,269,10015
2022,04,住院,25~64,澎湖縣,0,13,10016
2022,04,住院,25~64,基隆市,0,127,10017
2022,04,住院,25~64,新竹市,0,455,10018
2022,04,住院,25~64,嘉義市,0,299,10020
2022,04,住院,25~64,台北市,0,3734,63000
2022,04,住院,25~64,高雄市,0,1410,64000
2022,04,住院,25~64,新北市,0,1406,65000
2022,04,住院,25~64,台中市,0,3468,66000
2022,04,住院,25~64,台南市,0,978,67000
2022,04,住院,25~64,桃園市,0,1309,68000
2022,04,住院,3~6,宜蘭縣,0,15,10002
2022,04,住院,3~6,新竹縣,0,4,10004
2022,04,住院,3~6,苗栗縣,0,4,10005
2022,04,住院,3~6,彰化縣,0,52,10007
2022,04,住院,3~6,南投縣,1,5,10008
2022,04,住院,3~6,雲林縣,0,3,10009
2022,04,住院,3~6,嘉義縣,0,5,10010
2022,04,住院,3~6,屏東縣,0,20,10013
2022,04,住院,3~6,花蓮縣,0,5,10015
2022,04,住院,3~6,基隆市,0,3,10017
2022,04,住院,3~6,新竹市,0,6,10018
2022,04,住院,3~6,台北市,0,68,63000
2022,04,住院,3~6,高雄市,0,27,64000
2022,04,住院,3~6,新北市,0,24,65000
2022,04,住院,3~6,台中市,0,101,66000
2022,04,住院,3~6,台南市,0,13,67000
2022,04,住院,3~6,桃園市,1,28,68000
2022,04,住院,65+,金門縣,0,37,09020
2022,04,住院,65+,宜蘭縣,0,294,10002
2022,04,住院,65+,新竹縣,0,313,10004
2022,04,住院,65+,苗栗縣,0,216,10005
2022,04,住院,65+,彰化縣,0,1002,10007
2022,04,住院,65+,南投縣,0,125,10008
2022,04,住院,65+,雲林縣,0,380,10009
2022,04,住院,65+,嘉義縣,0,268,10010
2022,04,住院,65+,屏東縣,0,285,10013
2022,04,住院,65+,台東縣,0,35,10014
2022,04,住院,65+,花蓮縣,0,207,10015
2022,04,住院,65+,澎湖縣,0,7,10016
2022,04,住院,65+,基隆市,0,108,10017
2022,04,住院,65+,新竹市,0,233,10018
2022,04,住院,65+,嘉義市,0,175,10020
2022,04,住院,65+,台北市,0,2395,63000
2022,04,住院,65+,高雄市,0,800,64000
2022,04,住院,65+,新北市,0,1079,65000
2022,04,住院,65+,台中市,0,2148,66000
2022,04,住院,65+,台南市,0,571,67000
2022,04,住院,65+,桃園市,0,718,68000
2022,04,住院,7~12,金門縣,0,1,09020
2022,04,住院,7~12,宜蘭縣,0,10,10002
2022,04,住院,7~12,新竹縣,0,13,10004
2022,04,住院,7~12,苗栗縣,0,3,10005
2022,04,住院,7~12,彰化縣,0,46,10007
2022,04,住院,7~12,南投縣,0,2,10008
2022,04,住院,7~12,雲林縣,0,20,10009
2022,04,住院,7~12,嘉義縣,0,8,10010
2022,04,住院,7~12,屏東縣,0,9,10013
2022,04,住院,7~12,台東縣,0,2,10014
2022,04,住院,7~12,花蓮縣,0,8,10015
2022,04,住院,7~12,澎湖縣,0,1,10016
2022,04,住院,7~12,基隆市,0,3,10017
2022,04,住院,7~12,新竹市,0,19,10018
2022,04,住院,7~12,嘉義市,0,1,10020
2022,04,住院,7~12,台北市,0,170,63000
2022,04,住院,7~12,高雄市,0,41,64000
2022,04,住院,7~12,新北市,0,35,65000
2022,04,住院,7~12,台中市,0,153,66000
2022,04,住院,7~12,台南市,0,14,67000
2022,04,住院,7~12,桃園市,0,47,68000
2022,04,門診,0~2,連江縣,0,7,09007
2022,04,門診,0~2,金門縣,0,416,09020
2022,04,門診,0~2,宜蘭縣,1,1421,10002
2022,04,門診,0~2,新竹縣,3,2184,10004
2022,04,門診,0~2,苗栗縣,6,1764,10005
2022,04,門診,0~2,彰化縣,3,5913,10007
2022,04,門診,0~2,南投縣,4,2194,10008
2022,04,門診,0~2,雲林縣,2,2481,10009
2022,04,門診,0~2,嘉義縣,0,854,10010
2022,04,門診,0~2,屏東縣,0,2495,10013
2022,04,門診,0~2,台東縣,0,639,10014
2022,04,門診,0~2,花蓮縣,0,1092,10015
2022,04,門診,0~2,澎湖縣,2,424,10016
2022,04,門診,0~2,基隆市,3,963,10017
2022,04,門診,0~2,新竹市,1,2457,10018
2022,04,門診,0~2,嘉義市,1,1291,10020
2022,04,門診,0~2,台北市,6,7318,63000
2022,04,門診,0~2,高雄市,13,8421,64000
2022,04,門診,0~2,新北市,18,14566,65000
2022,04,門診,0~2,台中市,17,14725,66000
2022,04,門診,0~2,台南市,2,5978,67000
2022,04,門診,0~2,桃園市,4,7087,68000
2022,04,門診,13~15,連江縣,0,24,09007
2022,04,門診,13~15,金門縣,0,355,09020
2022,04,門診,13~15,宜蘭縣,0,1074,10002
2022,04,門診,13~15,新竹縣,0,1791,10004
2022,04,門診,13~15,苗栗縣,2,1146,10005
2022,04,門診,13~15,彰化縣,0,4046,10007
2022,04,門診,13~15,南投縣,0,1229,10008
2022,04,門診,13~15,雲林縣,0,1826,10009
2022,04,門診,13~15,嘉義縣,0,883,10010
2022,04,門診,13~15,屏東縣,0,1915,10013
2022,04,門診,13~15,台東縣,0,449,10014
2022,04,門診,13~15,花蓮縣,0,701,10015
2022,04,門診,13~15,澎湖縣,1,359,10016
2022,04,門診,13~15,基隆市,0,750,10017
2022,04,門診,13~15,新竹市,0,2025,10018
2022,04,門診,13~15,嘉義市,0,1482,10020
2022,04,門診,13~15,台北市,0,8492,63000
2022,04,門診,13~15,高雄市,1,6853,64000
2022,04,門診,13~15,新北市,3,12530,65000
2022,04,門診,13~15,台中市,0,9652,66000
2022,04,門診,13~15,台南市,0,4866,67000
2022,04,門診,13~15,桃園市,0,5523,68000
2022,04,門診,16~18,連江縣,0,7,09007
2022,04,門診,16~18,金門縣,0,365,09020
2022,04,門診,16~18,宜蘭縣,0,1092,10002
2022,04,門診,16~18,新竹縣,0,1442,10004
2022,04,門診,16~18,苗栗縣,0,1149,10005
2022,04,門診,16~18,彰化縣,1,3918,10007
2022,04,門診,16~18,南投縣,0,1374,10008
2022,04,門診,16~18,雲林縣,0,1938,10009
2022,04,門診,16~18,嘉義縣,1,842,10010
2022,04,門診,16~18,屏東縣,0,1945,10013
2022,04,門診,16~18,台東縣,0,496,10014
2022,04,門診,16~18,花蓮縣,0,796,10015
2022,04,門診,16~18,澎湖縣,0,375,10016
2022,04,門診,16~18,基隆市,1,904,10017
2022,04,門診,16~18,新竹市,0,1797,10018
2022,04,門診,16~18,嘉義市,0,1414,10020
2022,04,門診,16~18,台北市,0,8341,63000
2022,04,門診,16~18,高雄市,1,7367,64000
2022,04,門診,16~18,新北市,2,11402,65000
2022,04,門診,16~18,台中市,1,9455,66000
2022,04,門診,16~18,台南市,0,4704,67000
2022,04,門診,16~18,桃園市,0,4910,68000
2022,04,門診,19~24,連江縣,0,54,09007
2022,04,門診,19~24,金門縣,0,820,09020
2022,04,門診,19~24,宜蘭縣,1,2693,10002
2022,04,門診,19~24,新竹縣,0,3468,10004
2022,04,門診,19~24,苗栗縣,1,2916,10005
2022,04,門診,19~24,彰化縣,0,9339,10007
2022,04,門診,19~24,南投縣,0,2952,10008
2022,04,門診,19~24,雲林縣,0,4721,10009
2022,04,門診,19~24,嘉義縣,2,2183,10010
2022,04,門診,19~24,屏東縣,0,4838,10013
2022,04,門診,19~24,台東縣,0,1205,10014
2022,04,門診,19~24,花蓮縣,0,2152,10015
2022,04,門診,19~24,澎湖縣,0,1002,10016
2022,04,門診,19~24,基隆市,1,2232,10017
2022,04,門診,19~24,新竹市,0,4421,10018
2022,04,門診,19~24,嘉義市,1,3677,10020
2022,04,門診,19~24,台北市,1,22063,63000
2022,04,門診,19~24,高雄市,3,22882,64000
2022,04,門診,19~24,新北市,1,28960,65000
2022,04,門診,19~24,台中市,0,29073,66000
2022,04,門診,19~24,台南市,1,14028,67000
2022,04,門診,19~24,桃園市,0,13568,68000
2022,04,門診,25~64,連江縣,0,710,09007
2022,04,門診,25~64,金門縣,0,9509,09020
2022,04,門診,25~64,宜蘭縣,6,39217,10002
2022,04,門診,25~64,新竹縣,0,48802,10004
2022,04,門診,25~64,苗栗縣,0,45191,10005
2022,04,門診,25~64,彰化縣,2,127712,10007
2022,04,門診,25~64,南投縣,0,47587,10008
2022,04,門診,25~64,雲林縣,1,62949,10009
2022,04,門診,25~64,嘉義縣,1,31550,10010
2022,04,門診,25~64,屏東縣,2,75371,10013
2022,04,門診,25~64,台東縣,0,19261,10014
2022,04,門診,25~64,花蓮縣,0,33102,10015
2022,04,門診,25~64,澎湖縣,0,14865,10016
2022,04,門診,25~64,基隆市,0,32309,10017
2022,04,門診,25~64,新竹市,1,59473,10018
2022,04,門診,25~64,嘉義市,2,46692,10020
2022,04,門診,25~64,台北市,8,328466,63000
2022,04,門診,25~64,高雄市,12,318022,64000
2022,04,門診,25~64,新北市,20,405138,65000
2022,04,門診,25~64,台中市,15,365336,66000
2022,04,門診,25~64,台南市,13,203376,67000
2022,04,門診,25~64,桃園市,2,191576,68000
2022,04,門診,3~6,連江縣,0,15,09007
2022,04,門診,3~6,金門縣,0,948,09020
2022,04,門診,3~6,宜蘭縣,0,3388,10002
2022,04,門診,3~6,新竹縣,3,4282,10004
2022,04,門診,3~6,苗栗縣,0,4634,10005
2022,04,門診,3~6,彰化縣,4,13305,10007
2022,04,門診,3~6,南投縣,5,4812,10008
2022,04,門診,3~6,雲林縣,5,6413,10009
2022,04,門診,3~6,嘉義縣,1,2344,10010
2022,04,門診,3~6,屏東縣,2,5378,10013
2022,04,門診,3~6,台東縣,0,1536,10014
2022,04,門診,3~6,花蓮縣,2,2311,10015
2022,04,門診,3~6,澎湖縣,0,893,10016
2022,04,門診,3~6,基隆市,1,2081,10017
2022,04,門診,3~6,新竹市,3,4387,10018
2022,04,門診,3~6,嘉義市,1,3382,10020
2022,04,門診,3~6,台北市,13,16581,63000
2022,04,門診,3~6,高雄市,7,19155,64000
2022,04,門診,3~6,新北市,19,34070,65000
2022,04,門診,3~6,台中市,14,33425,66000
2022,04,門診,3~6,台南市,10,12576,67000
2022,04,門診,3~6,桃園市,8,15393,68000
2022,04,門診,65+,連江縣,0,408,09007
2022,04,門診,65+,金門縣,0,6269,09020
2022,04,門診,65+,宜蘭縣,2,32527,10002
2022,04,門診,65+,新竹縣,1,22469,10004
2022,04,門診,65+,苗栗縣,0,31485,10005
2022,04,門診,65+,彰化縣,0,84005,10007
2022,04,門診,65+,南投縣,0,38058,10008
2022,04,門診,65+,雲林縣,0,48352,10009
2022,04,門診,65+,嘉義縣,1,28538,10010
2022,04,門診,65+,屏東縣,1,63903,10013
2022,04,門診,65+,台東縣,0,15313,10014
2022,04,門診,65+,花蓮縣,0,25375,10015
2022,04,門診,65+,澎湖縣,0,11532,10016
2022,04,門診,65+,基隆市,0,21503,10017
2022,04,門診,65+,新竹市,0,27407,10018
2022,04,門診,65+,嘉義市,4,30153,10020
2022,04,門診,65+,台北市,5,229275,63000
2022,04,門診,65+,高雄市,4,203967,64000
2022,04,門診,65+,新北市,5,209380,65000
2022,04,門診,65+,台中市,12,190362,66000
2022,04,門診,65+,台南市,4,130052,67000
2022,04,門診,65+,桃園市,1,88921,68000
2022,04,門診,7~12,連江縣,0,32,09007
2022,04,門診,7~12,金門縣,0,877,09020
2022,04,門診,7~12,宜蘭縣,0,2706,10002
2022,04,門診,7~12,新竹縣,2,4329,10004
2022,04,門診,7~12,苗栗縣,0,3369,10005
2022,04,門診,7~12,彰化縣,8,10261,10007
2022,04,門診,7~12,南投縣,0,3782,10008
2022,04,門診,7~12,雲林縣,2,4764,10009
2022,04,門診,7~12,嘉義縣,3,2043,10010
2022,04,門診,7~12,屏東縣,1,4703,10013
2022,04,門診,7~12,台東縣,0,1242,10014
2022,04,門診,7~12,花蓮縣,1,1933,10015
2022,04,門診,7~12,澎湖縣,0,788,10016
2022,04,門診,7~12,基隆市,0,1934,10017
2022,04,門診,7~12,新竹市,2,4964,10018
2022,04,門診,7~12,嘉義市,3,3261,10020
2022,04,門診,7~12,台北市,6,19706,63000
2022,04,門診,7~12,高雄市,3,18716,64000
2022,04,門診,7~12,新北市,6,33669,65000
2022,04,門診,7~12,台中市,12,28704,66000
2022,04,門診,7~12,台南市,6,12527,67000
2022,04,門診,7~12,桃園市,6,13301,68000
2022,04,門診,不詳,新竹市,0,1,10018
2022,04,門診,不詳,台北市,0,2,63000
2022,04,門診,不詳,高雄市,0,1,64000
2022,04,門診,不詳,新北市,0,1,65000
2022,04,門診,不詳,台中市,0,1,66000
2022,05,住院,0~2,宜蘭縣,0,11,10002
2022,05,住院,0~2,新竹縣,0,3,10004
2022,05,住院,0~2,苗栗縣,0,3,10005
2022,05,住院,0~2,彰化縣,1,31,10007
2022,05,住院,0~2,南投縣,0,4,10008
2022,05,住院,0~2,雲林縣,0,3,10009
2022,05,住院,0~2,嘉義縣,0,1,10010
2022,05,住院,0~2,屏東縣,0,18,10013
2022,05,住院,0~2,花蓮縣,0,7,10015
2022,05,住院,0~2,新竹市,0,8,10018
2022,05,住院,0~2,台北市,0,17,63000
2022,05,住院,0~2,高雄市,0,10,64000
2022,05,住院,0~2,新北市,1,18,65000
2022,05,住院,0~2,台中市,1,58,66000
2022,05,住院,0~2,台南市,0,3,67000
2022,05,住院,0~2,桃園市,0,10,68000
2022,05,住院,13~15,宜蘭縣,0,3,10002
2022,05,住院,13~15,新竹縣,0,2,10004
2022,05,住院,13~15,苗栗縣,0,1,10005
2022,05,住院,13~15,彰化縣,0,7,10007
2022,05,住院,13~15,嘉義縣,0,2,10010
2022,05,住院,13~15,屏東縣,0,6,10013
2022,05,住院,13~15,基隆市,0,1,10017
2022,05,住院,13~15,台北市,0,20,63000
2022,05,住院,13~15,高雄市,0,7,64000
2022,05,住院,13~15,新北市,0,4,65000
2022,05,住院,13~15,台中市,0,13,66000
2022,05,住院,13~15,台南市,0,1,67000
2022,05,住院,13~15,桃園市,0,8,68000
2022,05,住院,16~18,宜蘭縣,0,2,10002
2022,05,住院,16~18,新竹縣,0,3,10004
2022,05,住院,16~18,彰化縣,0,11,10007
2022,05,住院,16~18,南投縣,0,1,10008
2022,05,住院,16~18,雲林縣,0,4,10009
2022,05,住院,16~18,嘉義縣,0,1,10010
2022,05,住院,16~18,屏東縣,0,6,10013
2022,05,住院,16~18,台東縣,0,1,10014
2022,05,住院,16~18,花蓮縣,0,3,10015
2022,05,住院,16~18,澎湖縣,0,1,10016
2022,05,住院,16~18,基隆市,0,2,10017
2022,05,住院,16~18,新竹市,0,3,10018
2022,05,住院,16~18,嘉義市,0,1,10020
2022,05,住院,16~18,台北市,0,7,63000
2022,05,住院,16~18,高雄市,0,7,64000
2022,05,住院,16~18,新北市,0,8,65000
2022,05,住院,16~18,台中市,0,22,66000
2022,05,住院,16~18,台南市,0,5,67000
2022,05,住院,16~18,桃園市,0,8,68000
2022,05,住院,19~24,金門縣,0,3,09020
2022,05,住院,19~24,宜蘭縣,0,11,10002
2022,05,住院,19~24,新竹縣,0,16,10004
2022,05,住院,19~24,苗栗縣,0,7,10005
2022,05,住院,19~24,彰化縣,0,42,10007
2022,05,住院,19~24,南投縣,0,6,10008
2022,05,住院,19~24,雲林縣,0,16,10009
2022,05,住院,19~24,嘉義縣,0,11,10010
2022,05,住院,19~24,屏東縣,0,12,10013
2022,05,住院,19~24,台東縣,0,2,10014
2022,05,住院,19~24,花蓮縣,0,14,10015
2022,05,住院,19~24,基隆市,0,6,10017
2022,05,住院,19~24,新竹市,0,7,10018
2022,05,住院,19~24,嘉義市,0,5,10020
2022,05,住院,19~24,台北市,0,45,63000
2022,05,住院,19~24,高雄市,0,29,64000
2022,05,住院,19~24,新北市,0,43,65000
2022,05,住院,19~24,台中市,0,82,66000
2022,05,住院,19~24,台南市,0,13,67000
2022,05,住院,19~24,桃園市,0,35,68000
2022,05,住院,25~64,金門縣,0,17,09020
2022,05,住院,25~64,宜蘭縣,0,130,10002
2022,05,住院,25~64,新竹縣,0,232,10004
2022,05,住院,25~64,苗栗縣,0,147,10005
2022,05,住院,25~64,彰化縣,0,628,10007
2022,05,住院,25~64,南投縣,0,61,10008
2022,05,住院,25~64,雲林縣,0,158,10009
2022,05,住院,25~64,嘉義縣,0,139,10010
2022,05,住院,25~64,屏東縣,0,172,10013
2022,05,住院,25~64,台東縣,0,33,10014
2022,05,住院,25~64,花蓮縣,0,139,10015
2022,05,住院,25~64,澎湖縣,0,2,10016
2022,05,住院,25~64,基隆市,0,59,10017
2022,05,住院,25~64,新竹市,0,162,10018
2022,05,住院,25~64,嘉義市,0,73,10020
2022,05,住院,25~64,台北市,0,992,63000
2022,05,住院,25~64,高雄市,0,578,64000
2022,05,住院,25~64,新北市,0,710,65000
2022,05,住院,25~64,台中市,0,1346,66000
2022,05,住院,25~64,台南市,0,321,67000
2022,05,住院,25~64,桃園市,0,504,68000
2022,05,住院,3~6,金門縣,0,1,09020
2022,05,住院,3~6,宜蘭縣,0,8,10002
2022,05,住院,3~6,新竹縣,0,2,10004
2022,05,住院,3~6,苗栗縣,0,3,10005
2022,05,住院,3~6,彰化縣,0,18,10007
2022,05,住院,3~6,南投縣,0,2,10008
2022,05,住院,3~6,雲林縣,0,2,10009
2022,05,住院,3~6,嘉義縣,0,8,10010
2022,05,住院,3~6,屏東縣,0,13,10013
2022,05,住院,3~6,花蓮縣,0,5,10015
2022,05,住院,3~6,基隆市,0,1,10017
2022,05,住院,3~6,新竹市,0,2,10018
2022,05,住院,3~6,台北市,0,23,63000
2022,05,住院,3~6,高雄市,0,10,64000
2022,05,住院,3~6,新北市,1,23,65000
2022,05,住院,3~6,台中市,0,48,66000
2022,05,住院,3~6,台南市,0,5,67000
2022,05,住院,3~6,桃園市,0,11,68000
2022,05,住院,65+,金門縣,0,19,09020
2022,05,住院,65+,宜蘭縣,0,160,10002
2022,05,住院,65+,新竹縣,0,175,10004
2022,05,住院,65+,苗栗縣,0,208,10005
2022,05,住院,65+,彰化縣,0,732,10007
2022,05,住院,65+,南投縣,0,81,10008
2022,05,住院,65+,雲林縣,0,221,10009
2022,05,住院,65+,嘉義縣,0,166,10010
2022,05,住院,65+,屏東縣,0,203,10013
2022,05,住院,65+,台東縣,0,32,10014
2022,05,住院,65+,花蓮縣,0,118,10015
2022,05,住院,65+,澎湖縣,0,2,10016
2022,05,住院,65+,基隆市,0,64,10017
2022,05,住院,65+,新竹市,0,130,10018
2022,05,住院,65+,嘉義市,0,69,10020
2022,05,住院,65+,台北市,0,928,63000
2022,05,住院,65+,高雄市,0,344,64000
2022,05,住院,65+,新北市,0,763,65000
2022,05,住院,65+,台中市,0,1168,66000
2022,05,住院,65+,台南市,0,183,67000
2022,05,住院,65+,桃園市,0,421,68000
2022,05,住院,7~12,金門縣,0,1,09020
2022,05,住院,7~12,宜蘭縣,0,4,10002
2022,05,住院,7~12,新竹縣,0,4,10004
2022,05,住院,7~12,彰化縣,0,14,10007
2022,05,住院,7~12,南投縣,0,2,10008
2022,05,住院,7~12,雲林縣,0,3,10009
2022,05,住院,7~12,嘉義縣,0,3,10010
2022,05,住院,7~12,屏東縣,0,5,10013
